"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 09 00:55:08 GMT 2023","Thu Mar 09 00:55:09 GMT 2023","1313","Server Side Render Only","Check Remote Server App","","","","Check Shared component visibility in Remote Server after updating & check it is not reverted after reload",""
"passed","Thu Mar 09 00:54:17 GMT 2023","Thu Mar 09 00:54:17 GMT 2023","465","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button is not disabled",""
"passed","Thu Mar 09 00:55:07 GMT 2023","Thu Mar 09 00:55:07 GMT 2023","151","Server Side Render Only","Check Remote Server App","","","","Check Remote Server app build and running + check elemens exist",""
"passed","Thu Mar 09 00:54:17 GMT 2023","Thu Mar 09 00:54:17 GMT 2023","487","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button color",""
"passed","Thu Mar 09 00:54:22 GMT 2023","Thu Mar 09 00:54:22 GMT 2023","730","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button visibility",""
"passed","Thu Mar 09 00:54:23 GMT 2023","Thu Mar 09 00:54:27 GMT 2023","4010","Vite React Simple","It checks buttons & links on page","","","","Checks Vite Docs link functionality",""
"passed","Thu Mar 09 00:54:18 GMT 2023","Thu Mar 09 00:54:22 GMT 2023","4118","Vite React Simple","It checks buttons & links on page","","","","Checks Learn React link functionality",""
"passed","Thu Mar 09 00:54:12 GMT 2023","Thu Mar 09 00:54:12 GMT 2023","685","Vite React Simple","It checks elements colors/functionality","","","","Checks page background color",""
"passed","Thu Mar 09 00:55:07 GMT 2023","Thu Mar 09 00:55:08 GMT 2023","694","Server Side Render Only","Check Remote Server App","","","","Update Shared component file",""
"passed","Thu Mar 09 00:54:12 GMT 2023","Thu Mar 09 00:54:13 GMT 2023","582","Vite React Simple","It checks elements colors/functionality","","","","Checks react logo is rotating",""
"passed","Thu Mar 09 00:54:10 GMT 2023","Thu Mar 09 00:54:11 GMT 2023","559","Vite React Simple","It checks elements visibility/functionality","","","","Checks header block with text visibility",""
"passed","Thu Mar 09 00:54:15 GMT 2023","Thu Mar 09 00:54:15 GMT 2023","559","Vite React Simple","It checks elements colors/functionality","","","","Checks counter in counter-texted button is not updated by click on webpack button",""
"passed","Thu Mar 09 00:54:16 GMT 2023","Thu Mar 09 00:54:17 GMT 2023","595","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button visibility",""
"passed","Thu Mar 09 00:54:08 GMT 2023","Thu Mar 09 00:54:10 GMT 2023","1706","Vite React Simple","It checks elements visibility/functionality","","","","Checks react logo visibility",""
"passed","Thu Mar 09 00:55:07 GMT 2023","Thu Mar 09 00:55:07 GMT 2023","2","Server Side Render Only","Check Host Server App","","","","Check Host Server app build and running + check elemens exist",""
"passed","Thu Mar 09 00:55:07 GMT 2023","Thu Mar 09 00:55:07 GMT 2023","1","Server Side Render Only","Check Host Server App","","","","Check Host Server app build and running & check shared component visibility",""
"passed","Thu Mar 09 00:54:23 GMT 2023","Thu Mar 09 00:54:23 GMT 2023","408","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button is not disabled",""
"passed","Thu Mar 09 00:54:11 GMT 2023","Thu Mar 09 00:54:12 GMT 2023","493","Vite React Simple","It checks elements visibility/functionality","","","","Checks texted links visibility & checks links is not disabled",""
"passed","Thu Mar 09 00:55:07 GMT 2023","Thu Mar 09 00:55:07 GMT 2023","0","Server Side Render Only","Check Host Server App","","","","Update Shared component file",""
"passed","Thu Mar 09 00:54:22 GMT 2023","Thu Mar 09 00:54:23 GMT 2023","482","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button color",""
"passed","Thu Mar 09 00:54:15 GMT 2023","Thu Mar 09 00:54:16 GMT 2023","444","Vite React Simple","It checks elements colors/functionality","","","","Checks color of links text",""
"passed","Thu Mar 09 00:54:14 GMT 2023","Thu Mar 09 00:54:15 GMT 2023","1220","Vite React Simple","It checks elements colors/functionality","","","","Checks counter in counter-texted button changed after click and reverts after reload",""
"passed","Thu Mar 09 00:54:10 GMT 2023","Thu Mar 09 00:54:10 GMT 2023","536","Vite React Simple","It checks elements visibility/functionality","","","","Checks intro message visibility",""
"passed","Thu Mar 09 00:55:09 GMT 2023","Thu Mar 09 00:55:09 GMT 2023","136","Server Side Render Only","Check Remote Server App","","","","Check Remote Server app build and running & check shared component visibility",""
"passed","Thu Mar 09 00:54:11 GMT 2023","Thu Mar 09 00:54:11 GMT 2023","566","Vite React Simple","It checks elements visibility/functionality","","","","Checks edit message visibility",""
"passed","Thu Mar 09 00:55:07 GMT 2023","Thu Mar 09 00:55:07 GMT 2023","0","Server Side Render Only","Check Host Server App","","","","Check Shared component visibility in Host Server after updating & check it is not reverted after reload",""
"passed","Thu Mar 09 00:54:13 GMT 2023","Thu Mar 09 00:54:14 GMT 2023","603","Vite React Simple","It checks elements colors/functionality","","","","Checks header block color",""
