"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 08 23:56:21 GMT 2023","Wed Mar 08 23:56:23 GMT 2023","1625","NextJS SSR","Check the content of Checkout page","","","","Check the header content of Checkout page",""
"passed","Wed Mar 08 23:55:58 GMT 2023","Wed Mar 08 23:56:01 GMT 2023","2633","NextJS SSR","Check links on Shop page","","","","Check that Shop text includes link and is not disabled",""
"passed","Wed Mar 08 23:56:13 GMT 2023","Wed Mar 08 23:56:16 GMT 2023","3323","NextJS SSR","Check links on Shop page","","","","Check that Shop text navigation link works",""
"passed","Wed Mar 08 23:54:55 GMT 2023","Wed Mar 08 23:54:55 GMT 2023","8","NextJS SSR","Check content in Shop app","","","","Check the tiles exist on Home page",""
"passed","Wed Mar 08 23:55:25 GMT 2023","Wed Mar 08 23:55:28 GMT 2023","3252","NextJS SSR","Check links on Home page","","","","Check that Next.js Learn → text includes link and is not disabled",""
"passed","Wed Mar 08 23:55:06 GMT 2023","Wed Mar 08 23:55:09 GMT 2023","3146","NextJS SSR","Check links on Home page","","","","Check that Home text includes link, is not disabled",""
"passed","Wed Mar 08 23:56:39 GMT 2023","Wed Mar 08 23:56:44 GMT 2023","5542","NextJS SSR","Check links on Checkout page","","","","Check that Shop text navigation link works",""
"passed","Wed Mar 08 23:54:55 GMT 2023","Wed Mar 08 23:54:55 GMT 2023","0","NextJS SSR","Check content in Shop app","","","","Check the header content of Home page",""
"passed","Wed Mar 08 23:50:06 GMT 2023","Wed Mar 08 23:50:06 GMT 2023","540","Vite Svelte Microfrontends","It checks host app","","","","Checks remote app card color is set to black",""
"passed","Wed Mar 08 23:55:49 GMT 2023","Wed Mar 08 23:55:52 GMT 2023","3067","NextJS SSR","Check the header content of Shop page","","","","Check the header content of Shop page",""
"passed","Wed Mar 08 23:55:28 GMT 2023","Wed Mar 08 23:55:31 GMT 2023","2810","NextJS SSR","Check links on Home page","","","","Check that Examples → text includes link and is not disabled",""
"passed","Wed Mar 08 23:56:28 GMT 2023","Wed Mar 08 23:56:30 GMT 2023","1664","NextJS SSR","Check links on Checkout page","","","","Check that Checkout text includes link and is not disabled",""
"passed","Wed Mar 08 23:52:23 GMT 2023","Wed Mar 08 23:52:24 GMT 2023","459","Angular 12 microfrontends","Check MDMF PROFILE","","","","Check MDMF PROFILE build and running (Check elements: Navigation, Header, Paragpaph)",""
"passed","Wed Mar 08 23:50:06 GMT 2023","Wed Mar 08 23:50:08 GMT 2023","1411","Vite Svelte Microfrontends","It checks host app","","","","Checks console messages",""
"passed","Wed Mar 08 23:55:09 GMT 2023","Wed Mar 08 23:55:12 GMT 2023","3330","NextJS SSR","Check links on Home page","","","","Check that Shop text includes link, is not disabled",""
"passed","Wed Mar 08 23:55:44 GMT 2023","Wed Mar 08 23:55:49 GMT 2023","5632","NextJS SSR","Check links on Home page","","","","Check that Checkout navigation link works",""
"passed","Wed Mar 08 23:56:23 GMT 2023","Wed Mar 08 23:56:25 GMT 2023","1676","NextJS SSR","Check the content of Checkout page","","","","Check the main content of Checkout page",""
"passed","Wed Mar 08 23:56:07 GMT 2023","Wed Mar 08 23:56:10 GMT 2023","2951","NextJS SSR","Check links on Shop page","","","","Check that GitHub text includes link and is not disabled",""
"passed","Wed Mar 08 23:55:31 GMT 2023","Wed Mar 08 23:55:37 GMT 2023","5644","NextJS SSR","Check links on Home page","","","","Check that Home navigation link works",""
"passed","Wed Mar 08 23:55:37 GMT 2023","Wed Mar 08 23:55:44 GMT 2023","6992","NextJS SSR","Check links on Home page","","","","Check that Shop navigation link works",""
"passed","Wed Mar 08 23:50:09 GMT 2023","Wed Mar 08 23:50:09 GMT 2023","607","Vite Svelte Microfrontends","It checks names and symbols inside cards","","","","Checks cloud symbol visibility for remote card",""
"passed","Wed Mar 08 23:56:32 GMT 2023","Wed Mar 08 23:56:33 GMT 2023","1882","NextJS SSR","Check links on Checkout page","","","","Check that GitHub text includes link and is not disabled",""
"passed","Wed Mar 08 23:56:10 GMT 2023","Wed Mar 08 23:56:13 GMT 2023","3534","NextJS SSR","Check links on Shop page","","","","Check that Home text navigation link works",""
"passed","Wed Mar 08 23:55:03 GMT 2023","Wed Mar 08 23:55:06 GMT 2023","3264","NextJS SSR","Check content in Checkout app","","","","Check the tiles exist on Home page",""
"passed","Wed Mar 08 23:56:33 GMT 2023","Wed Mar 08 23:56:39 GMT 2023","5443","NextJS SSR","Check links on Checkout page","","","","Check that Home text navigation link works",""
"passed","Wed Mar 08 23:50:05 GMT 2023","Wed Mar 08 23:50:06 GMT 2023","399","Vite Svelte Microfrontends","It checks host app","","","","Checks host app card color is set to blue",""
"passed","Wed Mar 08 23:56:25 GMT 2023","Wed Mar 08 23:56:26 GMT 2023","1582","NextJS SSR","Check links on Checkout page","","","","Check that Home text includes link and is not disabled",""
"passed","Wed Mar 08 23:54:55 GMT 2023","Wed Mar 08 23:54:55 GMT 2023","1","NextJS SSR","Check content in Home app","","","","Check the main content of Home page",""
"passed","Wed Mar 08 23:55:55 GMT 2023","Wed Mar 08 23:55:58 GMT 2023","3093","NextJS SSR","Check links on Shop page","","","","Check that Home text includes link and is not disabled",""
"passed","Wed Mar 08 23:54:55 GMT 2023","Wed Mar 08 23:54:59 GMT 2023","3579","NextJS SSR","Check content in Checkout app","","","","Check the header content of Home page",""
"passed","Wed Mar 08 23:54:55 GMT 2023","Wed Mar 08 23:54:55 GMT 2023","3","NextJS SSR","Check content in Home app","","","","Check the header content of Home page",""
"passed","Wed Mar 08 23:54:59 GMT 2023","Wed Mar 08 23:55:02 GMT 2023","3535","NextJS SSR","Check content in Checkout app","","","","Check the main content of Home page",""
