"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 08 20:54:18 GMT 2023","Sat Apr 08 20:54:18 GMT 2023","372","Angular Universal SSR","It checks host app","","","","Checks that tabs quantity equal to 3",""
"passed","Sat Apr 08 20:54:42 GMT 2023","Sat Apr 08 20:54:42 GMT 2023","651","Angular 14 React","Check Angular-React Application","","","","Check fields validation",""
"passed","Sat Apr 08 21:03:50 GMT 2023","Sat Apr 08 21:03:50 GMT 2023","307","Vue 3 Demo","It checks layout app","","","","Checks remote component includes component state message",""
"passed","Sat Apr 08 21:01:16 GMT 2023","Sat Apr 08 21:01:16 GMT 2023","436","Vite Vue Microfrontends","It checks names and symbols inside cards","","","","Checks star symbol visibility for host card",""
"passed","Sat Apr 08 21:01:17 GMT 2023","Sat Apr 08 21:01:18 GMT 2023","539","Vite Vue Microfrontends","It checks names and symbols inside cards","","","","Checks remote card includes status",""
"passed","Sat Apr 08 21:00:29 GMT 2023","Sat Apr 08 21:00:30 GMT 2023","245","Redux Reducer Injection","Checks application","","","","Checks dispatch RemoteApp NewName Button visibility",""
"passed","Sat Apr 08 20:59:50 GMT 2023","Sat Apr 08 20:59:50 GMT 2023","283","Vite Svelte Microfrontends","It checks names and symbols inside cards","","","","Checks star symbol visibility for host card",""
"passed","Sat Apr 08 21:01:14 GMT 2023","Sat Apr 08 21:01:15 GMT 2023","361","Vite Vue Microfrontends","It checks host app","","","","Checks remote app card color is set to black",""
"passed","Sat Apr 08 20:54:13 GMT 2023","Sat Apr 08 20:54:13 GMT 2023","291","Angular Universal SSR","It checks host app","","","","Checks value input button text",""
"passed","Sat Apr 08 20:54:16 GMT 2023","Sat Apr 08 20:54:16 GMT 2023","681","Angular Universal SSR","It checks host app","","","","Checks that after applying value status in input it can be added more then once",""
"passed","Sat Apr 08 20:59:48 GMT 2023","Sat Apr 08 20:59:48 GMT 2023","286","Vite Svelte Microfrontends","It checks host app","","","","Checks host app card color is set to blue",""
"passed","Sat Apr 08 20:59:46 GMT 2023","Sat Apr 08 20:59:48 GMT 2023","2009","Vite Svelte Microfrontends","It checks host app","","","","Checks that remote component card appears after loading",""
"passed","Sat Apr 08 20:54:25 GMT 2023","Sat Apr 08 20:54:25 GMT 2023","812","Angular Universal SSR","It checks components functionality","","","","Checks that Angular component element text will be visible only if Angular tab is active & text is not reverted after reload",""
"passed","Sat Apr 08 21:01:15 GMT 2023","Sat Apr 08 21:01:16 GMT 2023","726","Vite Vue Microfrontends","It checks host app","","","","Checks that remote card button text includes counter which changed after click & check value reverted after reload",""
"passed","Sat Apr 08 20:54:12 GMT 2023","Sat Apr 08 20:54:13 GMT 2023","295","Angular Universal SSR","It checks host app","","","","Checks value input is not disabled",""
"passed","Sat Apr 08 20:53:17 GMT 2023","Sat Apr 08 20:53:17 GMT 2023","0","CSS isolation","Check App 1 colors","","","","Check App 1 color text",""
"passed","Sat Apr 08 20:51:58 GMT 2023","Sat Apr 08 20:51:58 GMT 2023","0","NextJS React","Check host app","","","","Check button color",""
"passed","Sat Apr 08 20:53:17 GMT 2023","Sat Apr 08 20:53:17 GMT 2023","339","CSS isolation","Check App 2 colors","","","","Update background color of App 2 if click on the ""Make Everything Yellow"" button",""
"passed","Sat Apr 08 20:54:11 GMT 2023","Sat Apr 08 20:54:11 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Checks that selection of city info can be reverted after reload",""
"failed","Sat Apr 08 21:00:45 GMT 2023","Sat Apr 08 21:00:46 GMT 2023","1171","Vite React Microfrontends","It checks host app","","","","Checks both cards includes button",""
"passed","Sat Apr 08 20:54:15 GMT 2023","Sat Apr 08 20:54:16 GMT 2023","586","Angular Universal SSR","It checks host app","","","","Checks add new value functionality",""
"passed","Sat Apr 08 20:53:06 GMT 2023","Sat Apr 08 20:53:06 GMT 2023","1","React HMR","Check host app","","","","Check the content of the Home page exists",""
"passed","Sat Apr 08 20:54:11 GMT 2023","Sat Apr 08 20:54:11 GMT 2023","1","Angular Universal SSR","It checks client app","","","","Clicks on city by name and checks description with text appear",""
