"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 20 12:42:18 GMT 2023","Thu Apr 20 12:42:18 GMT 2023","0","Vue 3 Demo Federation with Vite","It checks vite side app","","","","Clicks on vite content button and checks correct alert greeting",""
"passed","Thu Apr 20 12:30:06 GMT 2023","Thu Apr 20 12:30:06 GMT 2023","0","React Nested Routers","It checks shell app","","","","Checks all texted links visibility",""
"failed","Thu Apr 20 12:30:58 GMT 2023","Thu Apr 20 12:30:59 GMT 2023","705","React 18 Server 2 Server","Check App1","","","","Check that App 2 Content Block with filled text appear",""
"passed","Thu Apr 20 12:26:30 GMT 2023","Thu Apr 20 12:26:30 GMT 2023","2","React 18 Code Splitting","Check App1","","","","Check App headers and buttons visability",""
"passed","Thu Apr 20 12:30:07 GMT 2023","Thu Apr 20 12:30:07 GMT 2023","514","React Nested Routers","It checks app1/app2","","","","Checks that on click on link url texts on page changed & changes is not reverted after reload",""
"passed","Thu Apr 20 12:19:22 GMT 2023","Thu Apr 20 12:19:22 GMT 2023","345","Different React Versions Typescript","Check App2","","","","Check App elements visability",""
"passed","Thu Apr 20 12:19:22 GMT 2023","Thu Apr 20 12:19:22 GMT 2023","2","Different React Versions Typescript","Check App1","","","","Check App headers and buttons visability",""
"passed","Thu Apr 20 12:30:06 GMT 2023","Thu Apr 20 12:30:07 GMT 2023","317","React Nested Routers","It checks app1/app2","","","","Checks texted link visibility",""
"passed","Thu Apr 20 12:31:39 GMT 2023","Thu Apr 20 12:31:40 GMT 2023","192","Typescript Monorepo","It checks typescript-monorepo apps","","","","Checks that both apps shares button with same text",""
"passed","Thu Apr 20 12:18:55 GMT 2023","Thu Apr 20 12:18:56 GMT 2023","1005","Angular 14 React","Check Angular-React Application","","","","Remove user from the table",""
"passed","Thu Apr 20 12:42:19 GMT 2023","Thu Apr 20 12:42:19 GMT 2023","310","Vue 3 Demo Federation with Vite","It checks webpack side app","","","","Clicks on webpack content button and checks correct alert greeting",""
"passed","Thu Apr 20 12:26:30 GMT 2023","Thu Apr 20 12:26:30 GMT 2023","304","React 18 Code Splitting","Check App2","","","","Check App headers and buttons visability",""
"passed","Thu Apr 20 12:42:18 GMT 2023","Thu Apr 20 12:42:18 GMT 2023","0","Vue 3 Demo Federation with Vite","It checks vite side app","","","","Checks that Vite button stands as the first in the group",""
"passed","Thu Apr 20 12:42:18 GMT 2023","Thu Apr 20 12:42:18 GMT 2023","1","Vue 3 Demo Federation with Vite","It checks buttons with text visibility and position for both apps","","","","Checks that both buttons are in the same block",""
"passed","Thu Apr 20 12:30:06 GMT 2023","Thu Apr 20 12:30:06 GMT 2023","0","React Nested Routers","It checks shell app","","","","Checks base page message & clicks each link by text & checks changes in page message and url & check reload does not revert changes",""
"passed","Thu Apr 20 12:31:38 GMT 2023","Thu Apr 20 12:31:38 GMT 2023","2","Typescript Monorepo","It checks typescript-monorepo app","","","","Checks apps package json includes yarn workspaces",""
"passed","Thu Apr 20 12:26:30 GMT 2023","Thu Apr 20 12:26:31 GMT 2023","543","React 18 Code Splitting","Check App2","","","","Check that App 2 Content Block with filled text appear",""
"passed","Thu Apr 20 12:26:30 GMT 2023","Thu Apr 20 12:26:30 GMT 2023","0","React 18 Code Splitting","Check App1","","","","Check that App 2 Content Block with filled text appear",""
"passed","Thu Apr 20 12:42:18 GMT 2023","Thu Apr 20 12:42:19 GMT 2023","331","Vue 3 Demo Federation with Vite","It checks webpack side app","","","","Clicks on webpack content button and checks that wrong alert greeting is not displayed",""
"passed","Thu Apr 20 12:31:39 GMT 2023","Thu Apr 20 12:31:39 GMT 2023","224","Typescript Monorepo","It checks typescript-monorepo apps","","","","Checks that button in App 2 is not disabled",""
"passed","Thu Apr 20 12:31:38 GMT 2023","Thu Apr 20 12:31:39 GMT 2023","305","Typescript Monorepo","It checks typescript-monorepo apps","","","","Check that both apps shares T header",""
"passed","Thu Apr 20 12:31:39 GMT 2023","Thu Apr 20 12:31:39 GMT 2023","183","Typescript Monorepo","It checks typescript-monorepo apps","","","","Check App 2 app name visibility",""
"passed","Thu Apr 20 12:18:54 GMT 2023","Thu Apr 20 12:18:55 GMT 2023","1194","Angular 14 React","Check Angular-React Application","","","","Add user to the table",""
"passed","Thu Apr 20 12:31:38 GMT 2023","Thu Apr 20 12:31:38 GMT 2023","0","Typescript Monorepo","It checks typescript-monorepo apps","","","","Checks that button in App 1 is not disabled",""
"passed","Thu Apr 20 12:30:06 GMT 2023","Thu Apr 20 12:30:06 GMT 2023","715","React Nested Routers","It checks app1/app2","","","","Checks page message visibility",""
"passed","Thu Apr 20 12:31:38 GMT 2023","Thu Apr 20 12:31:38 GMT 2023","1","Typescript Monorepo","It checks typescript-monorepo apps","","","","Check App 1 app name visibility",""
"passed","Thu Apr 20 12:31:38 GMT 2023","Thu Apr 20 12:31:38 GMT 2023","0","Typescript Monorepo","It checks typescript-monorepo apps","","","","Check App 1 contains button",""
"passed","Thu Apr 20 12:30:06 GMT 2023","Thu Apr 20 12:30:06 GMT 2023","2","React Nested Routers","It checks shell app","","","","Checks that base link set to app 1",""
"passed","Thu Apr 20 12:31:39 GMT 2023","Thu Apr 20 12:31:39 GMT 2023","194","Typescript Monorepo","It checks typescript-monorepo apps","","","","Check App 2 contains button",""
"passed","Thu Apr 20 12:19:22 GMT 2023","Thu Apr 20 12:19:22 GMT 2023","2","Different React Versions Typescript","Check App1","","","","Check that filled text appear in header",""
"broken","Thu Apr 20 12:31:00 GMT 2023","Thu Apr 20 12:31:01 GMT 2023","1079","React 18 Server 2 Server","Check App2","","","","Check App elements visability",""
"passed","Thu Apr 20 12:42:18 GMT 2023","Thu Apr 20 12:42:18 GMT 2023","0","Vue 3 Demo Federation with Vite","It checks vite side app","","","","Clicks on vite content button and checks that wrong alert greeting is not displayed",""
"skipped","Thu Apr 20 12:31:01 GMT 2023","Thu Apr 20 12:31:01 GMT 2023","0","React 18 Server 2 Server","Check App2","","","","Check that App 2 Content Block with filled text appear",""
"passed","Thu Apr 20 12:31:40 GMT 2023","Thu Apr 20 12:31:41 GMT 2023","1292","Typescript Monorepo","It checks typescript-monorepo apps","","","","Checks that apps names is not equal",""
"passed","Thu Apr 20 12:18:56 GMT 2023","Thu Apr 20 12:18:57 GMT 2023","756","Angular 14 React","Check Angular-React Application","","","","Check fields validation",""
