"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 18 06:09:28 GMT 2023","Sat Mar 18 06:09:29 GMT 2023","593","React Nested Routers","It checks app1/app2","","","","Checks that on click on link url texts on page changed & changes is not reverted after reload",""
"passed","Sat Mar 18 06:08:31 GMT 2023","Sat Mar 18 06:08:31 GMT 2023","2","React NextJS -- React Host Remote","Check react-host-remote This is the container App hosted at localhost:8080 starts and running","","","","Check Host This is the container App hosted at localhost:8080 UI and Invoices, Expenses buttons",""
"passed","Sat Mar 18 06:09:27 GMT 2023","Sat Mar 18 06:09:27 GMT 2023","1","React Nested Routers","It checks shell app","","","","Checks base page message & clicks each link by text & checks changes in page message and url & check reload does not revert changes",""
"passed","Sat Mar 18 06:08:49 GMT 2023","Sat Mar 18 06:08:49 GMT 2023","326","Comprehemsive Demo React 16","Check is Comprehensive Demo App5 working and have elements","","","","Check Application functionality (Alert message & close button exist)",""
"passed","Sat Mar 18 06:08:49 GMT 2023","Sat Mar 18 06:08:49 GMT 2023","1","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Main Tab Functionality",""
"passed","Sat Mar 18 06:08:38 GMT 2023","Sat Mar 18 06:08:39 GMT 2023","581","Vite React Simple","It checks elements colors/functionality","","","","Checks color of links text",""
"passed","Sat Mar 18 06:08:40 GMT 2023","Sat Mar 18 06:08:41 GMT 2023","524","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button is not disabled",""
"passed","Sat Mar 18 06:09:28 GMT 2023","Sat Mar 18 06:09:28 GMT 2023","210","React Nested Routers","It checks app1/app2","","","","Checks texted link visibility",""
"passed","Sat Mar 18 06:08:31 GMT 2023","Sat Mar 18 06:08:32 GMT 2023","388","React NextJS -- React Host Remote","Check react-host-remote This is the Remote App hosted at localhost:8081) starts and running","","","","Check Host This is the Remote App hosted at localhost:8081) UI and Invoices, Expenses buttons",""
"passed","Sat Mar 18 06:08:34 GMT 2023","Sat Mar 18 06:08:35 GMT 2023","510","Vite React Simple","It checks elements colors/functionality","","","","Checks page background color",""
"passed","Sat Mar 18 06:08:49 GMT 2023","Sat Mar 18 06:08:49 GMT 2023","1","Comprehemsive Demo React 16","Check is Comprehensive Demo App3 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Sat Mar 18 06:08:30 GMT 2023","Sat Mar 18 06:08:32 GMT 2023","1766","Vite React Simple","It checks elements visibility/functionality","","","","Checks react logo visibility",""
"passed","Sat Mar 18 06:11:02 GMT 2023","Sat Mar 18 06:11:03 GMT 2023","726","Complete React case","Check App1","","","","Check App Dialog popup",""
"passed","Sat Mar 18 06:11:02 GMT 2023","Sat Mar 18 06:11:02 GMT 2023","335","Complete React case","Check App1","","","","Check App buttons",""
"passed","Sat Mar 18 06:08:36 GMT 2023","Sat Mar 18 06:08:37 GMT 2023","1412","Vite React Simple","It checks elements colors/functionality","","","","Checks counter in counter-texted button changed after click and reverts after reload",""
"passed","Sat Mar 18 06:09:07 GMT 2023","Sat Mar 18 06:09:08 GMT 2023","773","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button visibility",""
"passed","Sat Mar 18 06:08:49 GMT 2023","Sat Mar 18 06:08:49 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App4 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Sat Mar 18 06:08:35 GMT 2023","Sat Mar 18 06:08:35 GMT 2023","581","Vite React Simple","It checks elements colors/functionality","","","","Checks react logo is rotating",""
"passed","Sat Mar 18 06:09:27 GMT 2023","Sat Mar 18 06:09:27 GMT 2023","0","React Nested Routers","It checks shell app","","","","Checks all texted links visibility",""
"passed","Sat Mar 18 06:08:49 GMT 2023","Sat Mar 18 06:08:49 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App2 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Sat Mar 18 06:08:32 GMT 2023","Sat Mar 18 06:08:32 GMT 2023","686","Vite React Simple","It checks elements visibility/functionality","","","","Checks intro message visibility",""
"passed","Sat Mar 18 06:08:33 GMT 2023","Sat Mar 18 06:08:34 GMT 2023","592","Vite React Simple","It checks elements visibility/functionality","","","","Checks edit message visibility",""
"passed","Sat Mar 18 06:09:09 GMT 2023","Sat Mar 18 06:09:10 GMT 2023","704","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button is not disabled",""
"passed","Sat Mar 18 06:08:40 GMT 2023","Sat Mar 18 06:08:40 GMT 2023","574","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button color",""
"passed","Sat Mar 18 06:08:49 GMT 2023","Sat Mar 18 06:08:49 GMT 2023","2","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Sat Mar 18 06:08:49 GMT 2023","Sat Mar 18 06:08:49 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check UI Library elements",""
"passed","Sat Mar 18 06:11:01 GMT 2023","Sat Mar 18 06:11:02 GMT 2023","904","Complete React case","Check App1","","","","Check App build and running",""
"failed","Sat Mar 18 06:08:55 GMT 2023","Sat Mar 18 06:09:07 GMT 2023","12709","Vite React Simple","It checks buttons & links on page","","","","Checks Learn React link functionality",""
"passed","Sat Mar 18 06:08:49 GMT 2023","Sat Mar 18 06:08:49 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Svelte Page elements",""
"passed","Sat Mar 18 06:08:32 GMT 2023","Sat Mar 18 06:08:33 GMT 2023","654","Vite React Simple","It checks elements visibility/functionality","","","","Checks header block with text visibility",""
"passed","Sat Mar 18 06:09:27 GMT 2023","Sat Mar 18 06:09:27 GMT 2023","2","React Nested Routers","It checks shell app","","","","Checks that base link set to app 1",""
"passed","Sat Mar 18 06:09:27 GMT 2023","Sat Mar 18 06:09:28 GMT 2023","687","React Nested Routers","It checks app1/app2","","","","Checks page message visibility",""
"passed","Sat Mar 18 06:08:49 GMT 2023","Sat Mar 18 06:08:49 GMT 2023","274","Comprehemsive Demo React 16","Check is Comprehensive Demo App5 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Sat Mar 18 06:08:49 GMT 2023","Sat Mar 18 06:08:49 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Dialog elements",""
