"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 24 07:33:20 GMT 2023","Mon Apr 24 07:33:20 GMT 2023","789","Angular 11 microfrontends SCULLY","Check MDMF PROFILE App Page","","","","Check App is build and running",""
"passed","Mon Apr 24 07:32:02 GMT 2023","Mon Apr 24 07:32:03 GMT 2023","1144","Angular 14 React","Check Angular-React Application","","","","Add user to the table",""
"passed","Mon Apr 24 07:33:26 GMT 2023","Mon Apr 24 07:33:28 GMT 2023","1985","","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Shell)",""
"passed","Mon Apr 24 07:33:24 GMT 2023","Mon Apr 24 07:33:26 GMT 2023","2121","","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Profile)",""
"passed","Mon Apr 24 07:31:01 GMT 2023","Mon Apr 24 07:31:02 GMT 2023","1259","Angular 12 microfrontends","Check MDMF SHELL","","","","Check MDMF SHELL build and running (Check elements: Navigation, Header, Paragpaph)",""
"passed","Mon Apr 24 07:32:04 GMT 2023","Mon Apr 24 07:32:04 GMT 2023","729","Angular 14 React","Check Angular-React Application","","","","Check fields validation",""
"passed","Mon Apr 24 07:32:03 GMT 2023","Mon Apr 24 07:32:04 GMT 2023","970","Angular 14 React","Check Angular-React Application","","","","Remove user from the table",""
"passed","Mon Apr 24 07:33:20 GMT 2023","Mon Apr 24 07:33:22 GMT 2023","1122","","Check Apps functionality","","","","Check added user visible on both Apps",""
"passed","Mon Apr 24 07:33:29 GMT 2023","Mon Apr 24 07:33:30 GMT 2023","1357","","Check Product Application","","","","Check App build and running",""
"passed","Mon Apr 24 07:31:02 GMT 2023","Mon Apr 24 07:31:03 GMT 2023","446","Angular 12 microfrontends","Check MDMF PROFILE","","","","Check MDMF PROFILE build and running (Check elements: Navigation, Header, Paragpaph)",""
"passed","Mon Apr 24 07:33:28 GMT 2023","Mon Apr 24 07:33:29 GMT 2023","655","","Check Apps functionality","","","","Check fileds validation",""
"passed","Mon Apr 24 07:33:22 GMT 2023","Mon Apr 24 07:33:23 GMT 2023","1113","","Check Apps functionality","","","","Check removing user from table (Remove form Profile)",""
"passed","Mon Apr 24 07:33:23 GMT 2023","Mon Apr 24 07:33:24 GMT 2023","1313","","Check Apps functionality","","","","Check removing user from table (Remove form Shell)",""
"passed","Mon Apr 24 07:33:30 GMT 2023","Mon Apr 24 07:33:38 GMT 2023","7331","","Check Product Application","","","","Check Product page",""
