"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Apr 20 02:57:25 GMT 2023","Thu Apr 20 02:57:27 GMT 2023","1787","Vite React Microfrontends","It checks host app","","","","Checks that remote card button text includes counter which changed after click & check value reverted after reload",""
"passed","Thu Apr 20 02:33:45 GMT 2023","Thu Apr 20 02:33:45 GMT 2023","0","CSS isolation","Check App 1","","","","Check button in App 1 exist",""
"skipped","Thu Apr 20 02:56:39 GMT 2023","Thu Apr 20 02:56:39 GMT 2023","165","UMD Federation","Check app1 and app2 starts and running + emenets exist on the page","","","","Check App1 elements",""
"passed","Thu Apr 20 02:30:28 GMT 2023","Thu Apr 20 02:30:29 GMT 2023","1226","Angular 12 microfrontends","Check MDMF SHELL","","","","Check MDMF SHELL build and running (Check elements: Navigation, Header, Paragpaph)",""
"skipped","Thu Apr 20 02:48:05 GMT 2023","Thu Apr 20 02:48:05 GMT 2023","0","React 18 Server 2 Server","Check App2","","","","Check that App 2 Content Block with filled text appear",""
"passed","Thu Apr 20 02:56:39 GMT 2023","Thu Apr 20 02:56:39 GMT 2023","107","UMD Federation","Check app1 and app2 starts and running + emenets exist on the page","","","","Check App URL",""
"failed","Thu Apr 20 02:57:31 GMT 2023","Thu Apr 20 02:57:33 GMT 2023","1363","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks host card includes status",""
"passed","Thu Apr 20 02:52:56 GMT 2023","Thu Apr 20 02:52:57 GMT 2023","398","React NextJS -- React Host Remote","Check react-host-remote This is the Remote App hosted at localhost:8081) starts and running","","","","Check Host This is the Remote App hosted at localhost:8081) UI and Invoices, Expenses buttons",""
"failed","Thu Apr 20 02:57:36 GMT 2023","Thu Apr 20 02:57:39 GMT 2023","2526","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks remote card includes status",""
"passed","Thu Apr 20 02:58:47 GMT 2023","Thu Apr 20 02:58:47 GMT 2023","211","Vue 3 Demo","It checks layout app","","","","Checks remote component includes remote header",""
"failed","Thu Apr 20 02:57:14 GMT 2023","Thu Apr 20 02:57:15 GMT 2023","1276","Vite React Microfrontends","It checks host app","","","","Checks both cards button shares same color",""
"passed","Thu Apr 20 02:47:51 GMT 2023","Thu Apr 20 02:47:51 GMT 2023","2","React 18 Code Splitting","Check App1","","","","Check App headers and buttons visability",""
"passed","Thu Apr 20 02:53:16 GMT 2023","Thu Apr 20 02:53:16 GMT 2023","2","Shared Context","Check App 1","","","","Check App 1 elements (header, subHeader, paragraph)",""
"passed","Thu Apr 20 02:49:27 GMT 2023","Thu Apr 20 02:49:27 GMT 2023","1","React HMR","Check host app","","","","Check the Home navigation link works",""
"passed","Thu Apr 20 03:00:00 GMT 2023","Thu Apr 20 03:00:01 GMT 2023","680","Vite Vue Microfrontends","It checks names and symbols inside cards","","","","Checks cloud symbol visibility for remote card",""
"passed","Thu Apr 20 02:52:07 GMT 2023","Thu Apr 20 02:52:07 GMT 2023","2","React Nested Routers","It checks shell app","","","","Checks that base link set to app 1",""
"passed","Thu Apr 20 02:33:45 GMT 2023","Thu Apr 20 02:33:45 GMT 2023","1","CSS isolation","Check App 1 colors","","","","Update background color of App 2 Inside App 1 if click on the ""Make Everything Yellow"" button",""
"passed","Thu Apr 20 02:59:57 GMT 2023","Thu Apr 20 02:59:58 GMT 2023","997","Vite Vue Microfrontends","It checks host app","","","","Checks that host card button text includes counter which changed after click & check value reverted after reload",""
"passed","Thu Apr 20 02:58:46 GMT 2023","Thu Apr 20 02:58:46 GMT 2023","0","Vue 3 Demo","It checks app names & messages","","","","Checks that button is not disabled",""
"passed","Thu Apr 20 02:52:09 GMT 2023","Thu Apr 20 02:52:09 GMT 2023","713","React Nested Routers","It checks app1/app2","","","","Checks that on click on link url texts on page changed & changes is not reverted after reload",""
"failed","Thu Apr 20 02:57:34 GMT 2023","Thu Apr 20 02:57:35 GMT 2023","1414","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks cloud symbol visibility for remote card",""
"passed","Thu Apr 20 02:59:55 GMT 2023","Thu Apr 20 02:59:55 GMT 2023","567","Vite Vue Microfrontends","It checks host app","","","","Checks both cards button is not disabled",""
"passed","Thu Apr 20 02:58:47 GMT 2023","Thu Apr 20 02:58:47 GMT 2023","240","Vue 3 Demo","It checks layout app","","","","Checks remote component includes button with text",""
"passed","Thu Apr 20 02:58:46 GMT 2023","Thu Apr 20 02:58:46 GMT 2023","262","Vue 3 Demo","It checks layout app","","","","Checks vue app logo visibility",""
