"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 11 22:40:12 GMT 2023","Sat Mar 11 22:40:13 GMT 2023","750","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button visibility",""
"passed","Sat Mar 11 22:39:31 GMT 2023","Sat Mar 11 22:39:31 GMT 2023","196","Server Side Render Only","Check Remote Server App","","","","Check Remote Server app build and running & check shared component visibility",""
"passed","Sat Mar 11 22:40:04 GMT 2023","Sat Mar 11 22:40:04 GMT 2023","517","Vite React Simple","It checks elements colors/functionality","","","","Checks react logo is rotating",""
"passed","Sat Mar 11 22:40:07 GMT 2023","Sat Mar 11 22:40:08 GMT 2023","462","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button color",""
"passed","Sat Mar 11 22:40:13 GMT 2023","Sat Mar 11 22:40:14 GMT 2023","416","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button is not disabled",""
"passed","Sat Mar 11 22:40:04 GMT 2023","Sat Mar 11 22:40:05 GMT 2023","488","Vite React Simple","It checks elements colors/functionality","","","","Checks header block color",""
"passed","Sat Mar 11 22:39:29 GMT 2023","Sat Mar 11 22:39:29 GMT 2023","1","Server Side Render Only","Check Host Server App","","","","Check Host Server app build and running + check elemens exist",""
"passed","Sat Mar 11 22:40:01 GMT 2023","Sat Mar 11 22:40:02 GMT 2023","602","Vite React Simple","It checks elements visibility/functionality","","","","Checks intro message visibility",""
"passed","Sat Mar 11 22:39:29 GMT 2023","Sat Mar 11 22:39:29 GMT 2023","133","Server Side Render Only","Check Remote Server App","","","","Check Remote Server app build and running + check elemens exist",""
"passed","Sat Mar 11 22:40:03 GMT 2023","Sat Mar 11 22:40:03 GMT 2023","546","Vite React Simple","It checks elements visibility/functionality","","","","Checks texted links visibility & checks links is not disabled",""
"passed","Sat Mar 11 22:40:02 GMT 2023","Sat Mar 11 22:40:02 GMT 2023","558","Vite React Simple","It checks elements visibility/functionality","","","","Checks header block with text visibility",""
"passed","Sat Mar 11 22:40:06 GMT 2023","Sat Mar 11 22:40:06 GMT 2023","562","Vite React Simple","It checks elements colors/functionality","","","","Checks counter in counter-texted button is not updated by click on webpack button",""
"passed","Sat Mar 11 22:39:29 GMT 2023","Sat Mar 11 22:39:30 GMT 2023","670","Server Side Render Only","Check Remote Server App","","","","Update Shared component file",""
"passed","Sat Mar 11 22:40:03 GMT 2023","Sat Mar 11 22:40:04 GMT 2023","417","Vite React Simple","It checks elements colors/functionality","","","","Checks page background color",""
"passed","Sat Mar 11 22:39:29 GMT 2023","Sat Mar 11 22:39:29 GMT 2023","0","Server Side Render Only","Check Host Server App","","","","Check Host Server app build and running & check shared component visibility",""
"passed","Sat Mar 11 22:40:02 GMT 2023","Sat Mar 11 22:40:03 GMT 2023","515","Vite React Simple","It checks elements visibility/functionality","","","","Checks edit message visibility",""
"passed","Sat Mar 11 22:40:14 GMT 2023","Sat Mar 11 22:40:18 GMT 2023","4687","Vite React Simple","It checks buttons & links on page","","","","Checks Vite Docs link functionality",""
"passed","Sat Mar 11 22:39:29 GMT 2023","Sat Mar 11 22:39:29 GMT 2023","1","Server Side Render Only","Check Host Server App","","","","Update Shared component file",""
"passed","Sat Mar 11 22:40:08 GMT 2023","Sat Mar 11 22:40:12 GMT 2023","3652","Vite React Simple","It checks buttons & links on page","","","","Checks Learn React link functionality",""
"passed","Sat Mar 11 22:40:13 GMT 2023","Sat Mar 11 22:40:13 GMT 2023","505","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button color",""
"passed","Sat Mar 11 22:39:30 GMT 2023","Sat Mar 11 22:39:31 GMT 2023","1355","Server Side Render Only","Check Remote Server App","","","","Check Shared component visibility in Remote Server after updating & check it is not reverted after reload",""
"passed","Sat Mar 11 22:40:06 GMT 2023","Sat Mar 11 22:40:07 GMT 2023","466","Vite React Simple","It checks elements colors/functionality","","","","Checks color of links text",""
"passed","Sat Mar 11 22:40:05 GMT 2023","Sat Mar 11 22:40:06 GMT 2023","1018","Vite React Simple","It checks elements colors/functionality","","","","Checks counter in counter-texted button changed after click and reverts after reload",""
"passed","Sat Mar 11 22:39:59 GMT 2023","Sat Mar 11 22:40:01 GMT 2023","2201","Vite React Simple","It checks elements visibility/functionality","","","","Checks react logo visibility",""
"passed","Sat Mar 11 22:40:07 GMT 2023","Sat Mar 11 22:40:07 GMT 2023","592","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button visibility",""
"passed","Sat Mar 11 22:39:29 GMT 2023","Sat Mar 11 22:39:29 GMT 2023","0","Server Side Render Only","Check Host Server App","","","","Check Shared component visibility in Host Server after updating & check it is not reverted after reload",""
"passed","Sat Mar 11 22:40:08 GMT 2023","Sat Mar 11 22:40:08 GMT 2023","443","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button is not disabled",""
