"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 22 18:19:00 GMT 2023","Wed Mar 22 18:19:00 GMT 2023","1","CSS isolation","Check App 1 colors","","","","Update background color of App 2 Inside App 1 if click on the ""Make Everything Yellow"" button",""
"passed","Wed Mar 22 18:23:57 GMT 2023","Wed Mar 22 18:23:57 GMT 2023","518","Angular Universal SSR","It checks host app","","","","Checks that empty input would not add new value to the list",""
"passed","Wed Mar 22 18:25:19 GMT 2023","Wed Mar 22 18:25:19 GMT 2023","413","Native Federation React","It checks host apps' component","","","","Checks host button visibility",""
"passed","Wed Mar 22 18:25:13 GMT 2023","Wed Mar 22 18:25:13 GMT 2023","1","Native Federation React","It checks components header and console message","","","","Checks console message visibility in Remote component",""
"passed","Wed Mar 22 18:19:00 GMT 2023","Wed Mar 22 18:19:00 GMT 2023","0","CSS isolation","Check App 1","","","","Check App 1 built and running",""
"passed","Wed Mar 22 18:19:00 GMT 2023","Wed Mar 22 18:19:00 GMT 2023","0","CSS isolation","Check App 1","","","","Check button in App 1 exist",""
"passed","Wed Mar 22 18:25:16 GMT 2023","Wed Mar 22 18:25:16 GMT 2023","363","Native Federation React","It checks host apps' component","","","","Checks page includes two links",""
"passed","Wed Mar 22 18:11:58 GMT 2023","Wed Mar 22 18:11:59 GMT 2023","964","Angular 12 microfrontends","Check MDMF SHELL","","","","Check MDMF SHELL build and running (Check elements: Navigation, Header, Paragpaph)",""
"passed","Wed Mar 22 18:25:13 GMT 2023","Wed Mar 22 18:25:13 GMT 2023","0","Native Federation React","It checks components header and console message","","","","Checks Remote page header visibility",""
"passed","Wed Mar 22 18:23:51 GMT 2023","Wed Mar 22 18:23:51 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Checks that both cities links can be clicked",""
"passed","Wed Mar 22 18:23:59 GMT 2023","Wed Mar 22 18:23:59 GMT 2023","313","Angular Universal SSR","It checks host app","","","","Checks tab names visibility",""
"passed","Wed Mar 22 18:19:00 GMT 2023","Wed Mar 22 18:19:00 GMT 2023","0","CSS isolation","Check App 1 colors","","","","Check App 1 color text",""
"passed","Wed Mar 22 18:19:00 GMT 2023","Wed Mar 22 18:19:00 GMT 2023","213","CSS isolation","Check App 2 colors","","","","Check button in App 2 exist",""
"passed","Wed Mar 22 18:23:54 GMT 2023","Wed Mar 22 18:23:54 GMT 2023","283","Angular Universal SSR","It checks host app","","","","Checks value input button is not disabled",""
"passed","Wed Mar 22 18:23:53 GMT 2023","Wed Mar 22 18:23:53 GMT 2023","292","Angular Universal SSR","It checks host app","","","","Checks value input button visibility",""
"passed","Wed Mar 22 18:23:56 GMT 2023","Wed Mar 22 18:23:57 GMT 2023","693","Angular Universal SSR","It checks host app","","","","Checks that after applying value status in input it can be added more then once",""
"passed","Wed Mar 22 18:25:16 GMT 2023","Wed Mar 22 18:25:17 GMT 2023","439","Native Federation React","It checks host apps' component","","","","Checks page includes two buttons",""
"passed","Wed Mar 22 18:24:07 GMT 2023","Wed Mar 22 18:24:07 GMT 2023","713","Angular Universal SSR","It checks components functionality","","","","Checks link changes after click on Angular tab & check link is not reverted after reload",""
"passed","Wed Mar 22 18:24:05 GMT 2023","Wed Mar 22 18:24:06 GMT 2023","849","Angular Universal SSR","It checks components functionality","","","","Checks that Home component element text will be visible only if Home tab is active & text is not reverted after reload",""
"passed","Wed Mar 22 18:25:13 GMT 2023","Wed Mar 22 18:25:13 GMT 2023","0","Native Federation React","It checks components header and console message","","","","Checks apps console date message",""
"passed","Wed Mar 22 18:27:57 GMT 2023","Wed Mar 22 18:27:57 GMT 2023","0","React HMR","Check host app","","","","Check the Button navigation link works",""
