"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 29 16:49:27 GMT 2023","Sat Apr 29 16:49:27 GMT 2023","309","Vue 3 Demo Federation with Vite","It checks webpack side app","","","","Clicks on webpack content button and checks correct alert greeting",""
"passed","Sat Apr 29 16:12:53 GMT 2023","Sat Apr 29 16:12:53 GMT 2023","338","Angular Universal SSR","It checks host app","","","","Checks value input button is not disabled",""
"failed","Sat Apr 29 16:47:28 GMT 2023","Sat Apr 29 16:47:29 GMT 2023","1040","Vite React Microfrontends","It checks host app","","","","Checks both cards button is not disabled",""
"failed","Sat Apr 29 16:40:55 GMT 2023","Sat Apr 29 16:40:55 GMT 2023","0","React Nested Routers","It checks shell app","","","","Checks all texted links visibility",""
"passed","Sat Apr 29 16:42:02 GMT 2023","Sat Apr 29 16:42:09 GMT 2023","6729","NextJS SSR","Check links on Checkout page","","","","Check that Shop text navigation link works",""
"failed","Sat Apr 29 16:47:24 GMT 2023","Sat Apr 29 16:47:25 GMT 2023","1010","Vite React Microfrontends","It checks host app","","","","Checks that remote component card appears after loading",""
"passed","Sat Apr 29 16:39:55 GMT 2023","Sat Apr 29 16:39:59 GMT 2023","3521","NextJS SSR","Check content in Checkout app","","","","Check the header content of Home page",""
"passed","Sat Apr 29 16:40:03 GMT 2023","Sat Apr 29 16:40:08 GMT 2023","4320","NextJS SSR","Check content in Checkout app","","","","Check the tiles exist on Home page",""
"passed","Sat Apr 29 16:49:26 GMT 2023","Sat Apr 29 16:49:27 GMT 2023","273","Vue 3 Demo Federation with Vite","It checks webpack side app","","","","Clicks on webpack content button and checks that wrong alert greeting is not displayed",""
"passed","Sat Apr 29 16:12:51 GMT 2023","Sat Apr 29 16:12:52 GMT 2023","262","Angular Universal SSR","It checks host app","","","","Checks value input is not disabled",""
"passed","Sat Apr 29 16:47:33 GMT 2023","Sat Apr 29 16:47:33 GMT 2023","426","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button visibility",""
"passed","Sat Apr 29 16:12:55 GMT 2023","Sat Apr 29 16:12:56 GMT 2023","726","Angular Universal SSR","It checks host app","","","","Checks that after applying value status in input it can be added more then once",""
"failed","Sat Apr 29 16:47:48 GMT 2023","Sat Apr 29 16:47:49 GMT 2023","1294","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks remote card includes status",""
"passed","Sat Apr 29 16:12:50 GMT 2023","Sat Apr 29 16:12:50 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Checks cities block header visibility",""
"passed","Sat Apr 29 16:40:29 GMT 2023","Sat Apr 29 16:40:33 GMT 2023","3590","NextJS SSR","Check links on Home page","","","","Check that Next.js Learn → text includes link and is not disabled",""
"passed","Sat Apr 29 16:48:19 GMT 2023","Sat Apr 29 16:48:20 GMT 2023","256","Vue 3 Demo","It checks layout app","","","","Checks vue app logo visibility",""
"passed","Sat Apr 29 16:35:47 GMT 2023","Sat Apr 29 16:35:47 GMT 2023","0","","It checks host page","","","","Checks change root file functionality",""
"passed","Sat Apr 29 16:12:54 GMT 2023","Sat Apr 29 16:12:54 GMT 2023","400","Angular Universal SSR","It checks host app","","","","Checks basically added values names",""
"failed","Sat Apr 29 16:40:55 GMT 2023","Sat Apr 29 16:40:55 GMT 2023","2","React Nested Routers","It checks shell app","","","","Checks that base link set to app 1",""
"passed","Sat Apr 29 16:14:21 GMT 2023","Sat Apr 29 16:14:22 GMT 2023","884","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check removing user from table (Remove form Profile)",""
"passed","","","","Different React Versions","Check App2","","","","Check App build and running",""
"passed","Sat Apr 29 16:49:26 GMT 2023","Sat Apr 29 16:49:26 GMT 2023","0","Vue 3 Demo Federation with Vite","It checks buttons with text visibility and position for both apps","","","","Checks that both buttons are in the same block",""
"failed","Sat Apr 29 16:40:58 GMT 2023","Sat Apr 29 16:40:59 GMT 2023","647","React Nested Routers","It checks app1/app2","","","","Checks that on click on link url texts on page changed & changes is not reverted after reload",""
"passed","Sat Apr 29 16:13:03 GMT 2023","Sat Apr 29 16:13:03 GMT 2023","249","Different React Versions Isolated","Check App 2","","","","Check React version 16.14.0 block",""
"passed","Sat Apr 29 16:14:23 GMT 2023","Sat Apr 29 16:14:24 GMT 2023","1526","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Profile)",""
"passed","Sat Apr 29 16:48:19 GMT 2023","Sat Apr 29 16:48:19 GMT 2023","0","Vue 3 Demo","It checks app names & messages","","","","Checks apps name visibility",""
"passed","Sat Apr 29 16:47:29 GMT 2023","Sat Apr 29 16:47:29 GMT 2023","518","Vite React Simple","It checks elements visibility/functionality","","","","Checks edit message visibility",""
"passed","","","","Shared Routing","It checks profile page functionality","","","","checks that each non disabled field clears after reload",""
"passed","Sat Apr 29 16:13:47 GMT 2023","Sat Apr 29 16:13:47 GMT 2023","540","Different React Versions","Check App2","","","","Check App build and running",""
"passed","Sat Apr 29 16:47:27 GMT 2023","Sat Apr 29 16:47:28 GMT 2023","256","Typescript Monorepo","It checks typescript-monorepo apps","","","","Check App 2 app name visibility",""
"passed","Sat Apr 29 16:47:35 GMT 2023","Sat Apr 29 16:47:35 GMT 2023","388","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button visibility",""
"passed","Sat Apr 29 16:12:53 GMT 2023","Sat Apr 29 16:12:54 GMT 2023","769","Angular Universal SSR","It checks host app","","","","Checks value input has no validation",""
"passed","Sat Apr 29 16:12:51 GMT 2023","Sat Apr 29 16:12:51 GMT 2023","261","Angular Universal SSR","It checks host app","","","","Checks value input visibility",""
"passed","Sat Apr 29 16:12:52 GMT 2023","Sat Apr 29 16:12:52 GMT 2023","315","Angular Universal SSR","It checks host app","","","","Checks value input button visibility",""
"passed","Sat Apr 29 16:12:53 GMT 2023","Sat Apr 29 16:12:53 GMT 2023","0","CSS isolation","Check App 1 colors","","","","Update background color of App 2 Inside App 1 if click on the ""Make Everything Yellow"" button",""
"passed","Sat Apr 29 16:12:53 GMT 2023","Sat Apr 29 16:12:53 GMT 2023","0","CSS isolation","Check App 2","","","","Check App 2 built and running",""
"passed","","","","Different React Versions Isolated","Check App 2","","","","Check React version 16.14.0 block",""
"passed","Sat Apr 29 16:40:18 GMT 2023","Sat Apr 29 16:40:22 GMT 2023","3547","NextJS SSR","Check links on Home page","","","","Check that ZEIT text includes link, is not disabled",""
"passed","Sat Apr 29 16:47:22 GMT 2023","Sat Apr 29 16:47:22 GMT 2023","260","Typescript Monorepo","It checks typescript-monorepo apps","","","","Check App 1 contains button",""
"passed","Sat Apr 29 16:13:05 GMT 2023","Sat Apr 29 16:13:05 GMT 2023","676","Angular Universal SSR","It checks components functionality","","","","Checks that Angular component element text will be visible only if Angular tab is active & text is not reverted after reload",""
"passed","Sat Apr 29 16:40:49 GMT 2023","Sat Apr 29 16:40:55 GMT 2023","5815","NextJS SSR","Check links on Home page","","","","Check that Checkout navigation link works",""
"passed","Sat Apr 29 16:13:02 GMT 2023","Sat Apr 29 16:13:02 GMT 2023","521","Different React Versions Isolated","Check App 2","","","","Check Apps share div with React version 16.14.0",""
"passed","Sat Apr 29 16:47:22 GMT 2023","Sat Apr 29 16:47:22 GMT 2023","309","Typescript Monorepo","It checks typescript-monorepo apps","","","","Check App 1 app name visibility",""
"passed","Sat Apr 29 16:40:36 GMT 2023","Sat Apr 29 16:40:43 GMT 2023","7523","NextJS SSR","Check links on Home page","","","","Check that Home navigation link works",""
"failed","Sat Apr 29 16:41:44 GMT 2023","Sat Apr 29 16:41:45 GMT 2023","972","React 18 Server 2 Server","Check App1","","","","Check App headers and buttons visability",""
"passed","Sat Apr 29 16:11:18 GMT 2023","Sat Apr 29 16:11:18 GMT 2023","234","Delegate Modules","Check App 2","","","","Check button text visibility",""
"passed","Sat Apr 29 16:48:20 GMT 2023","Sat Apr 29 16:48:20 GMT 2023","234","Vue 3 Demo","It checks layout app","","","","Checks remote component includes component state message",""
"passed","Sat Apr 29 16:45:58 GMT 2023","Sat Apr 29 16:46:00 GMT 2023","2208","Shared Store Cross Framework","It checks shared store cross framework app","","","","Checks increase/decrease actions by React buttons + check counter can have negative value",""
"passed","Sat Apr 29 16:40:22 GMT 2023","Sat Apr 29 16:40:26 GMT 2023","3587","NextJS SSR","Check links on Home page","","","","Check that GitHub text includes link, is not disabled",""
"skipped","Sat Apr 29 16:41:15 GMT 2023","Sat Apr 29 16:41:15 GMT 2023","276","React in Vue","Check React in Vue Apps","","","","Check button visibility after clicking on checkbox",""
"passed","Sat Apr 29 16:49:26 GMT 2023","Sat Apr 29 16:49:26 GMT 2023","1","Vue 3 Demo Federation with Vite","It checks vite side app","","","","Clicks on vite content button and checks that wrong alert greeting is not displayed",""
"passed","Sat Apr 29 16:35:47 GMT 2023","Sat Apr 29 16:35:47 GMT 2023","1","","It checks host page","","","","Checks hover animation for links cards",""
"failed","Sat Apr 29 16:47:45 GMT 2023","Sat Apr 29 16:47:47 GMT 2023","1626","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks cloud symbol visibility for remote card",""
"passed","Sat Apr 29 16:35:47 GMT 2023","Sat Apr 29 16:35:47 GMT 2023","0","","It checks elements visibility","","","","Checks Footer message visibility",""
"passed","Sat Apr 29 16:12:52 GMT 2023","Sat Apr 29 16:12:52 GMT 2023","278","Angular Universal SSR","It checks host app","","","","Checks value input button text",""
"failed","Sat Apr 29 16:47:26 GMT 2023","Sat Apr 29 16:47:27 GMT 2023","1170","Vite React Microfrontends","It checks host app","","","","Checks both cards includes button",""
"passed","Sat Apr 29 16:13:06 GMT 2023","Sat Apr 29 16:13:06 GMT 2023","479","Angular Universal SSR","It checks components functionality","","","","Checks that Federation component element text will be visible only if Federation tab is active & text is not reverted after reload",""
"passed","","","","Delegate Modules","Check App 2","","","","Check button text visibility",""
"passed","Sat Apr 29 16:35:47 GMT 2023","Sat Apr 29 16:35:47 GMT 2023","2","","It checks elements visibility","","","","Checks Welcome message visibility",""
"passed","Sat Apr 29 16:49:26 GMT 2023","Sat Apr 29 16:49:26 GMT 2023","0","Vue 3 Demo Federation with Vite","It checks vite side app","","","","Checks that Vite button stands as the first in the group",""
"passed","Sat Apr 29 16:47:31 GMT 2023","Sat Apr 29 16:47:31 GMT 2023","406","Vite React Simple","It checks elements colors/functionality","","","","Checks header block color",""
