"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 15 21:18:01 GMT 2023","Wed Feb 15 21:18:03 GMT 2023","1898","Angular 15 microfrontends lazy components","Check MDMF SHELL App Page","","","","Check App is build and running",""
"passed","Wed Feb 15 21:18:11 GMT 2023","Wed Feb 15 21:18:11 GMT 2023","679","Angular 15 microfrontends lazy components","Check MDMF PROFILE App Page","","","","Check App is build and running",""
"passed","Wed Feb 15 21:18:11 GMT 2023","Wed Feb 15 21:18:12 GMT 2023","997","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check added user visible on both Apps",""
"passed","Wed Feb 15 21:18:12 GMT 2023","Wed Feb 15 21:18:14 GMT 2023","1095","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check removing user from table (Remove form Profile)",""
"passed","Wed Feb 15 21:18:22 GMT 2023","Wed Feb 15 21:18:22 GMT 2023","751","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check fields validation",""
"failed","Wed Feb 15 21:18:18 GMT 2023","Wed Feb 15 21:18:21 GMT 2023","3047","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Shell)",""
"passed","Wed Feb 15 21:13:40 GMT 2023","Wed Feb 15 21:13:40 GMT 2023","842","Angular 12 microfrontends","Check MDMF SHELL","","","","Check MDMF SHELL build and running (Check elements: Navigation, Header, Paragpaph)",""
"passed","Wed Feb 15 21:18:15 GMT 2023","Wed Feb 15 21:18:16 GMT 2023","1648","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Profile)",""
"passed","Wed Feb 15 21:13:40 GMT 2023","Wed Feb 15 21:13:41 GMT 2023","438","Angular 12 microfrontends","Check MDMF PROFILE","","","","Check MDMF PROFILE build and running (Check elements: Navigation, Header, Paragpaph)",""
"passed","Wed Feb 15 21:18:14 GMT 2023","Wed Feb 15 21:18:15 GMT 2023","1136","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check removing user from table (Remove form Shell)",""
