"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 29 02:58:49 GMT 2023","Sun Oct 29 02:58:50 GMT 2023","390","Different React Versions","Check App2","","","","Check App build and running",""
"broken","Sun Oct 29 03:00:46 GMT 2023","Sun Oct 29 03:00:46 GMT 2023","563","NextJS SSR","Check the header content of Shop page","","","","Check the header content of Shop page",""
"passed","Sun Oct 29 03:06:51 GMT 2023","Sun Oct 29 03:06:52 GMT 2023","981","Vite Svelte Microfrontends","It checks host app","","","","Checks console messages",""
"passed","","","","Different React Versions","Check App2","","","","Check App build and running",""
"passed","Sun Oct 29 03:00:58 GMT 2023","Sun Oct 29 03:01:00 GMT 2023","1650","NextJS SSR","Check links on Checkout page","","","","Check that GitHub text includes link and is not disabled",""
"passed","Sun Oct 29 03:00:55 GMT 2023","Sun Oct 29 03:00:57 GMT 2023","1646","NextJS SSR","Check links on Checkout page","","","","Check that Checkout text includes link and is not disabled",""
"failed","Sun Oct 29 03:00:37 GMT 2023","Sun Oct 29 03:00:40 GMT 2023","3942","NextJS SSR","Check links on Home page","","","","Check that Shop navigation link works",""
"passed","Sun Oct 29 03:06:53 GMT 2023","Sun Oct 29 03:06:53 GMT 2023","326","Vite Svelte Microfrontends","It checks names and symbols inside cards","","","","Checks cloud symbol visibility for remote card",""
"passed","Sun Oct 29 03:00:53 GMT 2023","Sun Oct 29 03:00:55 GMT 2023","1586","NextJS SSR","Check links on Checkout page","","","","Check that Shop text includes link and is not disabled",""
"failed","Sun Oct 29 03:01:08 GMT 2023","Sun Oct 29 03:01:12 GMT 2023","4168","NextJS SSR","Check links on Checkout page","","","","Check that Shop text navigation link works",""
"passed","Sun Oct 29 03:06:51 GMT 2023","Sun Oct 29 03:06:51 GMT 2023","328","Vite Svelte Microfrontends","It checks host app","","","","Checks remote app card color is set to black",""
"passed","Sun Oct 29 03:05:48 GMT 2023","Sun Oct 29 03:05:50 GMT 2023","1824","Vite React Microfrontends","It checks host app","","","","Checks that remote card button text includes counter which changed after click & check value reverted after reload",""
"passed","Sun Oct 29 03:00:21 GMT 2023","Sun Oct 29 03:00:22 GMT 2023","1678","NextJS SSR","Check links on Home page","","","","Check that Documentation → text includes link and is not disabled",""
"passed","Sun Oct 29 03:00:49 GMT 2023","Sun Oct 29 03:00:51 GMT 2023","1795","NextJS SSR","Check the content of Checkout page","","","","Check the main content of Checkout page",""
"passed","Sun Oct 29 02:58:49 GMT 2023","Sun Oct 29 02:58:49 GMT 2023","0","Different React Versions","Check App1","","","","Check that filled text appear in header",""
"passed","Sun Oct 29 03:00:12 GMT 2023","Sun Oct 29 03:00:13 GMT 2023","1746","NextJS SSR","Check links on Home page","","","","Check that Home text includes link, is not disabled",""
"passed","Sun Oct 29 03:01:00 GMT 2023","Sun Oct 29 03:01:04 GMT 2023","4365","NextJS SSR","Check links on Checkout page","","","","Check that Home text navigation link works",""
"passed","Sun Oct 29 03:00:19 GMT 2023","Sun Oct 29 03:00:20 GMT 2023","1555","NextJS SSR","Check links on Home page","","","","Check that GitHub text includes link, is not disabled",""
"passed","Sun Oct 29 03:00:13 GMT 2023","Sun Oct 29 03:00:15 GMT 2023","1909","NextJS SSR","Check links on Home page","","","","Check that Shop text includes link, is not disabled",""
"failed","Sun Oct 29 02:58:14 GMT 2023","Sun Oct 29 02:58:14 GMT 2023","2","Basic Host remote","Check App 1","","","","Check App 1 built and running",""
"passed","Sun Oct 29 03:00:08 GMT 2023","Sun Oct 29 03:00:10 GMT 2023","1949","NextJS SSR","Check content in Shop app","","","","Check the main content of Home page",""
