"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Feb 24 13:31:35 GMT 2023","Fri Feb 24 13:31:35 GMT 2023","0","Angular Universal SSR","It checks host app","","","","Checks that after applying value status in input it can be added more then once",""
"skipped","Fri Feb 24 13:31:35 GMT 2023","Fri Feb 24 13:31:35 GMT 2023","0","Angular Universal SSR","It checks host app","","","","Checks value input button text",""
"broken","Fri Feb 24 13:31:31 GMT 2023","Fri Feb 24 13:31:32 GMT 2023","985","Angular Universal SSR","It checks client app","","","","Checks cities block visibility",""
"failed","Fri Feb 24 13:31:41 GMT 2023","Fri Feb 24 13:31:42 GMT 2023","1117","Angular Universal SSR","It checks components functionality","","","","Checks link changes after click on Angular tab & check link is not reverted after reload",""
"skipped","Fri Feb 24 13:31:32 GMT 2023","Fri Feb 24 13:31:32 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Checks that both cities links can be clicked",""
"failed","Fri Feb 24 13:31:36 GMT 2023","Fri Feb 24 13:31:37 GMT 2023","1190","Angular Universal SSR","It checks components functionality","","","","Checks that Home component element text will be visible only if Home tab is active & text is not reverted after reload",""
"skipped","Fri Feb 24 13:31:32 GMT 2023","Fri Feb 24 13:31:32 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Checks base cities names visibility",""
"skipped","Fri Feb 24 13:31:35 GMT 2023","Fri Feb 24 13:31:35 GMT 2023","0","Angular Universal SSR","It checks host app","","","","Checks value input button color",""
"failed","Fri Feb 24 13:31:43 GMT 2023","Fri Feb 24 13:31:44 GMT 2023","1009","Angular Universal SSR","It checks components functionality","","","","Checks that Federation component element text will be visible only if Federation tab is active & text is not reverted after reload",""
"failed","Fri Feb 24 13:31:46 GMT 2023","Fri Feb 24 13:31:47 GMT 2023","1221","Angular Universal SSR","It checks components functionality","","","","Checks link changes after click on Federation tab & check link is not reverted after reload",""
"skipped","Fri Feb 24 13:31:35 GMT 2023","Fri Feb 24 13:31:35 GMT 2023","1","Angular Universal SSR","It checks host app","","","","Checks value input has no validation",""
"skipped","Fri Feb 24 13:31:32 GMT 2023","Fri Feb 24 13:31:32 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Checks that selection of city info can be reverted after reload",""
"skipped","Fri Feb 24 13:31:35 GMT 2023","Fri Feb 24 13:31:35 GMT 2023","0","Angular Universal SSR","It checks host app","","","","Checks that by default added values quantity equal to 3",""
"skipped","Fri Feb 24 13:31:32 GMT 2023","Fri Feb 24 13:31:32 GMT 2023","1","Angular Universal SSR","It checks client app","","","","Checks cities block header visibility",""
"skipped","Fri Feb 24 13:31:35 GMT 2023","Fri Feb 24 13:31:35 GMT 2023","0","Angular Universal SSR","It checks host app","","","","Checks app home component element text",""
"skipped","Fri Feb 24 13:31:35 GMT 2023","Fri Feb 24 13:31:35 GMT 2023","0","Angular Universal SSR","It checks host app","","","","Checks tab names visibility",""
"skipped","Fri Feb 24 13:31:35 GMT 2023","Fri Feb 24 13:31:35 GMT 2023","0","Angular Universal SSR","It checks host app","","","","Checks cities block appears after click on federation tab",""
"skipped","Fri Feb 24 13:31:35 GMT 2023","Fri Feb 24 13:31:35 GMT 2023","0","Angular Universal SSR","It checks host app","","","","Checks app root component header text",""
"skipped","Fri Feb 24 13:31:35 GMT 2023","Fri Feb 24 13:31:35 GMT 2023","0","Angular Universal SSR","It checks host app","","","","Checks that newly added value disappears after reload",""
"skipped","Fri Feb 24 13:31:35 GMT 2023","Fri Feb 24 13:31:35 GMT 2023","0","Angular Universal SSR","It checks host app","","","","Checks value input is not disabled",""
"skipped","Fri Feb 24 13:31:35 GMT 2023","Fri Feb 24 13:31:35 GMT 2023","0","Angular Universal SSR","It checks host app","","","","Checks that tabs quantity equal to 3",""
"skipped","Fri Feb 24 13:31:32 GMT 2023","Fri Feb 24 13:31:32 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Clicks on city by name and checks description with text appear",""
