"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Nov 08 01:28:26 GMT 2023","Wed Nov 08 01:28:27 GMT 2023","671","Typescript Project Reference","It checks typescript-project-references apps","","","","Checks that button in App 1 is not disabled",""
"passed","Wed Nov 08 01:26:32 GMT 2023","Wed Nov 08 01:26:33 GMT 2023","747","Vite Vue Microfrontends","It checks host app","","","","Checks console greeting message",""
"passed","","","","Different React Versions Isolated","Check App 2","","","","Check Apps share div with React version 16.14.0",""
"passed","Wed Nov 08 01:03:11 GMT 2023","Wed Nov 08 01:03:11 GMT 2023","0","Dynamic Remotes","Check App 2","","","","Check buttons in App 2 exist",""
"passed","Wed Nov 08 01:25:09 GMT 2023","Wed Nov 08 01:25:09 GMT 2023","545","Third Party Scripts","It checks basic host-remote app","","","","Checks third party network call created",""
"passed","Wed Nov 08 01:25:51 GMT 2023","Wed Nov 08 01:25:51 GMT 2023","1","Version Descrepancy","It checks apps with dependency versions discrepancy","","","","Check App 1 Host header visibility",""
"passed","Wed Nov 08 01:30:45 GMT 2023","Wed Nov 08 01:30:46 GMT 2023","712","Vite React Simple","It checks elements visibility/functionality","","","","Checks texted links visibility & checks links is not disabled",""
"passed","Wed Nov 08 01:23:35 GMT 2023","Wed Nov 08 01:23:36 GMT 2023","495","Rust Wasm","It Checks buttons functionality","","","","Checks game board triggered by Tick 🔂 
            can be updated by Reset ♻️ ",""
"passed","Wed Nov 08 01:30:52 GMT 2023","Wed Nov 08 01:30:52 GMT 2023","423","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button visibility",""
"passed","Wed Nov 08 01:03:11 GMT 2023","Wed Nov 08 01:03:11 GMT 2023","0","Dynamic Remotes","Check App 2","","","","Check App 2 elements exist on the page",""
"passed","Wed Nov 08 01:24:20 GMT 2023","Wed Nov 08 01:24:20 GMT 2023","99","Self Healing","It checks self-healing apps","","","","Checks that only App 2 webpack config includes shared styled components",""
"failed","Wed Nov 08 01:23:40 GMT 2023","Wed Nov 08 01:23:41 GMT 2023","861","Rust Wasm","It Checks buttons functionality","","","","Checks Reset ♻️ button still functioning even when game already started and stopped",""
"passed","Wed Nov 08 01:28:34 GMT 2023","Wed Nov 08 01:28:34 GMT 2023","235","Typescript Project Reference","It checks typescript-project-references apps","","","","Checks that button in App 2 is not disabled",""
"passed","Wed Nov 08 01:28:26 GMT 2023","Wed Nov 08 01:28:26 GMT 2023","0","Shared Routing","It checks profile page functionality","","","","checks that each non disabled field clears after reload",""
