"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 18 09:46:11 GMT 2023","Sat Mar 18 09:46:11 GMT 2023","2","React Nested Routers","It checks shell app","","","","Checks that base link set to app 1",""
"passed","Sat Mar 18 09:47:49 GMT 2023","Sat Mar 18 09:47:49 GMT 2023","303","Comprehencive Demo React 18","Check is Comprehensive Demo App5 working and have elements","","","","Check Application functionality (Alert message & close button exist)",""
"passed","Sat Mar 18 09:47:49 GMT 2023","Sat Mar 18 09:47:49 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check UI Library elements",""
"passed","Sat Mar 18 09:47:49 GMT 2023","Sat Mar 18 09:47:49 GMT 2023","2","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Sat Mar 18 09:49:04 GMT 2023","Sat Mar 18 09:49:05 GMT 2023","784","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button color",""
"passed","Sat Mar 18 09:48:26 GMT 2023","Sat Mar 18 09:48:27 GMT 2023","768","Vite React Simple","It checks elements visibility/functionality","","","","Checks edit message visibility",""
"passed","Sat Mar 18 09:48:34 GMT 2023","Sat Mar 18 09:48:35 GMT 2023","539","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button is not disabled",""
"passed","Sat Mar 18 09:47:48 GMT 2023","Sat Mar 18 09:47:48 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App3 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Sat Mar 18 09:48:33 GMT 2023","Sat Mar 18 09:48:34 GMT 2023","698","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button visibility",""
"failed","Sat Mar 18 09:48:50 GMT 2023","Sat Mar 18 09:49:03 GMT 2023","13409","Vite React Simple","It checks buttons & links on page","","","","Checks Learn React link functionality",""
"passed","Sat Mar 18 09:47:49 GMT 2023","Sat Mar 18 09:47:49 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App3 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Sat Mar 18 09:46:11 GMT 2023","Sat Mar 18 09:46:11 GMT 2023","0","React Nested Routers","It checks shell app","","","","Checks all texted links visibility",""
"passed","Sat Mar 18 09:47:49 GMT 2023","Sat Mar 18 09:47:49 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App2 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Sat Mar 18 09:49:05 GMT 2023","Sat Mar 18 09:49:05 GMT 2023","608","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button is not disabled",""
"passed","Sat Mar 18 09:47:05 GMT 2023","Sat Mar 18 09:47:05 GMT 2023","387","React NextJS -- React Host Remote","Check react-host-remote This is the Remote App hosted at localhost:8081) starts and running","","","","Check Host This is the Remote App hosted at localhost:8081) UI and Invoices, Expenses buttons",""
"passed","Sat Mar 18 09:47:49 GMT 2023","Sat Mar 18 09:47:49 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Dialog elements",""
"passed","Sat Mar 18 09:47:49 GMT 2023","Sat Mar 18 09:47:49 GMT 2023","1","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Svelte Page elements",""
"passed","Sat Mar 18 09:47:48 GMT 2023","Sat Mar 18 09:47:48 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Dialog elements",""
"passed","Sat Mar 18 09:47:48 GMT 2023","Sat Mar 18 09:47:48 GMT 2023","2","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Sat Mar 18 09:47:48 GMT 2023","Sat Mar 18 09:47:49 GMT 2023","259","Comprehencive Demo React 18","Check is Comprehensive Demo App5 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Sat Mar 18 09:47:48 GMT 2023","Sat Mar 18 09:47:48 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Main Tab Functionality",""
"passed","Sat Mar 18 09:49:03 GMT 2023","Sat Mar 18 09:49:04 GMT 2023","795","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button visibility",""
"passed","Sat Mar 18 09:48:27 GMT 2023","Sat Mar 18 09:48:28 GMT 2023","748","Vite React Simple","It checks elements visibility/functionality","","","","Checks texted links visibility & checks links is not disabled",""
