"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 28 10:24:38 GMT 2023","Tue Mar 28 10:24:39 GMT 2023","1156","Dynamic System Host","Check App 3","","","","Check App 3 built and running",""
"passed","Tue Mar 28 10:21:54 GMT 2023","Tue Mar 28 10:21:54 GMT 2023","0","Dynamic Remotes","Check App 2","","","","Check App 2 elements exist on the page",""
"passed","Tue Mar 28 10:22:17 GMT 2023","Tue Mar 28 10:22:17 GMT 2023","0","Federated npm","Check App 1","","","","Check button text visibility",""
"passed","Tue Mar 28 10:34:14 GMT 2023","Tue Mar 28 10:34:14 GMT 2023","0","Vue 3 Demo","It checks app names & messages","","","","Checks button text",""
"passed","Tue Mar 28 10:29:31 GMT 2023","Tue Mar 28 10:29:32 GMT 2023","1686","Typescript Monorepo","It checks typescript-monorepo apps","","","","Checks that apps names is not equal",""
"passed","Tue Mar 28 10:11:21 GMT 2023","Tue Mar 28 10:11:23 GMT 2023","1474","Angular 14 React","Check Angular-React Application","","","","Remove user from the table",""
"passed","Tue Mar 28 10:29:30 GMT 2023","Tue Mar 28 10:29:30 GMT 2023","302","Typescript Monorepo","It checks typescript-monorepo apps","","","","Checks that button in App 2 is not disabled",""
"passed","Tue Mar 28 10:29:29 GMT 2023","Tue Mar 28 10:29:29 GMT 2023","382","Typescript Monorepo","It checks typescript-monorepo apps","","","","Check that both apps shares T header",""
"passed","Tue Mar 28 10:13:12 GMT 2023","Tue Mar 28 10:13:12 GMT 2023","230","Comprehencive Demo React 18","Check is Comprehensive Demo App5 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Mar 28 10:21:35 GMT 2023","Tue Mar 28 10:21:35 GMT 2023","196","Different React Versions Isolated","Check App 2","","","","Check App 2 have App 2 Button button",""
"passed","Tue Mar 28 10:13:12 GMT 2023","Tue Mar 28 10:13:12 GMT 2023","1","Comprehencive Demo React 18","Check is Comprehensive Demo App3 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Mar 28 10:34:14 GMT 2023","Tue Mar 28 10:34:14 GMT 2023","1","Vue 3 Demo","It checks app names & messages","","","","Checks component state message style",""
"passed","Tue Mar 28 10:31:33 GMT 2023","Tue Mar 28 10:31:33 GMT 2023","194","Typescript Project Reference","It checks typescript-project-references apps","","","","Checks that both apps shares button with same text",""
"passed","Tue Mar 28 10:30:17 GMT 2023","Tue Mar 28 10:30:17 GMT 2023","259","Vue 2 in Vue 3","It checks vue2-in-vue3 connection sample","","","","Checks component state visibility for Vue3 App",""
"passed","Tue Mar 28 10:16:42 GMT 2023","Tue Mar 28 10:16:42 GMT 2023","0","CSS isolation","Check App 1 colors","","","","Check App 1 color text",""
"passed","Tue Mar 28 10:11:19 GMT 2023","Tue Mar 28 10:11:20 GMT 2023","1489","Angular 14 React","Check Angular-React Application","","","","Check App build and running",""
"passed","Tue Mar 28 10:30:16 GMT 2023","Tue Mar 28 10:30:17 GMT 2023","241","Vue 2 in Vue 3","It checks vue2-in-vue3 connection sample","","","","Check that both apps shares the button with same text",""
"passed","Tue Mar 28 10:28:17 GMT 2023","Tue Mar 28 10:28:18 GMT 2023","634","Third Party Scripts","It checks basic host-remote app","","","","Checks app description visibility",""
"passed","Tue Mar 28 10:27:58 GMT 2023","Tue Mar 28 10:27:59 GMT 2023","1699","Shared Store Cross Framework","It checks shared store cross framework app","","","","Checks increase/decrease actions by React buttons + check counter can have negative value",""
"passed","Tue Mar 28 10:21:54 GMT 2023","Tue Mar 28 10:21:55 GMT 2023","918","Dynamic Remotes","Check App 3","","","","Check App 3 elements exist on the page",""
"passed","Tue Mar 28 10:34:15 GMT 2023","Tue Mar 28 10:34:15 GMT 2023","267","Vue 3 Demo","It checks layout app","","","","Checks layout app includes remote component",""
"passed","Tue Mar 28 10:34:14 GMT 2023","Tue Mar 28 10:34:15 GMT 2023","410","Vue 3 Demo","It checks layout app","","","","Checks page header with text visibility",""
"passed","Tue Mar 28 10:26:41 GMT 2023","Tue Mar 28 10:26:41 GMT 2023","335","React Nested Routers","It checks app1/app2","","","","Checks texted link visibility",""
