"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 12 10:25:37 GMT 2023","Sun Mar 12 10:25:38 GMT 2023","875","Vite React Simple","It checks elements visibility/functionality","","","","Checks intro message visibility",""
"passed","Sun Mar 12 10:25:48 GMT 2023","Sun Mar 12 10:25:53 GMT 2023","5581","Vite React Simple","It checks buttons & links on page","","","","Checks Learn React link functionality",""
"passed","Sun Mar 12 10:24:02 GMT 2023","Sun Mar 12 10:24:02 GMT 2023","1","Server Side Render Only","Check Host Server App","","","","Update Shared component file",""
"passed","Sun Mar 12 10:25:56 GMT 2023","Sun Mar 12 10:26:01 GMT 2023","5254","Vite React Simple","It checks buttons & links on page","","","","Checks Vite Docs link functionality",""
"passed","Sun Mar 12 10:25:45 GMT 2023","Sun Mar 12 10:25:46 GMT 2023","746","Vite React Simple","It checks elements colors/functionality","","","","Checks color of links text",""
"passed","Sun Mar 12 10:25:42 GMT 2023","Sun Mar 12 10:25:42 GMT 2023","813","Vite React Simple","It checks elements colors/functionality","","","","Checks header block color",""
"passed","Sun Mar 12 10:25:39 GMT 2023","Sun Mar 12 10:25:40 GMT 2023","810","Vite React Simple","It checks elements visibility/functionality","","","","Checks texted links visibility & checks links is not disabled",""
"passed","Sun Mar 12 10:25:54 GMT 2023","Sun Mar 12 10:25:55 GMT 2023","739","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button color",""
"passed","Sun Mar 12 10:25:55 GMT 2023","Sun Mar 12 10:25:56 GMT 2023","676","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button is not disabled",""
"passed","Sun Mar 12 10:25:44 GMT 2023","Sun Mar 12 10:25:45 GMT 2023","823","Vite React Simple","It checks elements colors/functionality","","","","Checks counter in counter-texted button is not updated by click on webpack button",""
"passed","Sun Mar 12 10:25:53 GMT 2023","Sun Mar 12 10:25:54 GMT 2023","724","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button visibility",""
"passed","Sun Mar 12 10:25:46 GMT 2023","Sun Mar 12 10:25:46 GMT 2023","625","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button visibility",""
"passed","Sun Mar 12 10:24:02 GMT 2023","Sun Mar 12 10:24:02 GMT 2023","273","Server Side Render Only","Check Remote Server App","","","","Check Remote Server app build and running + check elemens exist",""
"passed","Sun Mar 12 10:25:38 GMT 2023","Sun Mar 12 10:25:39 GMT 2023","837","Vite React Simple","It checks elements visibility/functionality","","","","Checks edit message visibility",""
"passed","Sun Mar 12 10:25:40 GMT 2023","Sun Mar 12 10:25:41 GMT 2023","744","Vite React Simple","It checks elements colors/functionality","","","","Checks page background color",""
"passed","Sun Mar 12 10:25:38 GMT 2023","Sun Mar 12 10:25:38 GMT 2023","811","Vite React Simple","It checks elements visibility/functionality","","","","Checks header block with text visibility",""
"passed","Sun Mar 12 10:25:41 GMT 2023","Sun Mar 12 10:25:42 GMT 2023","778","Vite React Simple","It checks elements colors/functionality","","","","Checks react logo is rotating",""
"passed","Sun Mar 12 10:25:42 GMT 2023","Sun Mar 12 10:25:44 GMT 2023","1664","Vite React Simple","It checks elements colors/functionality","","","","Checks counter in counter-texted button changed after click and reverts after reload",""
"passed","Sun Mar 12 10:24:02 GMT 2023","Sun Mar 12 10:24:03 GMT 2023","826","Server Side Render Only","Check Remote Server App","","","","Update Shared component file",""
"passed","Sun Mar 12 10:24:02 GMT 2023","Sun Mar 12 10:24:02 GMT 2023","0","Server Side Render Only","Check Host Server App","","","","Check Shared component visibility in Host Server after updating & check it is not reverted after reload",""
"passed","Sun Mar 12 10:24:05 GMT 2023","Sun Mar 12 10:24:05 GMT 2023","183","Server Side Render Only","Check Remote Server App","","","","Check Remote Server app build and running & check shared component visibility",""
"passed","Sun Mar 12 10:25:46 GMT 2023","Sun Mar 12 10:25:47 GMT 2023","722","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button color",""
"passed","Sun Mar 12 10:24:02 GMT 2023","Sun Mar 12 10:24:02 GMT 2023","0","Server Side Render Only","Check Host Server App","","","","Check Host Server app build and running & check shared component visibility",""
"passed","Sun Mar 12 10:25:47 GMT 2023","Sun Mar 12 10:25:48 GMT 2023","693","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button is not disabled",""
"passed","Sun Mar 12 10:24:03 GMT 2023","Sun Mar 12 10:24:05 GMT 2023","1378","Server Side Render Only","Check Remote Server App","","","","Check Shared component visibility in Remote Server after updating & check it is not reverted after reload",""
"passed","Sun Mar 12 10:25:34 GMT 2023","Sun Mar 12 10:25:37 GMT 2023","2298","Vite React Simple","It checks elements visibility/functionality","","","","Checks react logo visibility",""
"passed","Sun Mar 12 10:24:02 GMT 2023","Sun Mar 12 10:24:02 GMT 2023","1","Server Side Render Only","Check Host Server App","","","","Check Host Server app build and running + check elemens exist",""
