"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 21 14:49:46 GMT 2023","Tue Mar 21 14:49:46 GMT 2023","0","React HMR","Check host app","","","","Check the Button navigation link works",""
"passed","Tue Mar 21 14:58:52 GMT 2023","Tue Mar 21 14:58:52 GMT 2023","589","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks remote card includes status",""
"passed","Tue Mar 21 14:50:16 GMT 2023","Tue Mar 21 14:50:16 GMT 2023","1","Angular Universal SSR","It checks client app","","","","Checks that both cities links can be clicked",""
"passed","Tue Mar 21 14:58:46 GMT 2023","Tue Mar 21 14:58:47 GMT 2023","778","Vite React Microfrontends","It checks host app","","","","Checks remote app card color is set to black",""
"passed","Tue Mar 21 14:58:51 GMT 2023","Tue Mar 21 14:58:52 GMT 2023","662","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks cloud symbol visibility for remote card",""
"passed","Tue Mar 21 15:01:45 GMT 2023","Tue Mar 21 15:01:45 GMT 2023","596","Vite Vue Microfrontends","It checks names and symbols inside cards","","","","Checks star symbol visibility for host card",""
"skipped","Tue Mar 21 15:04:02 GMT 2023","Tue Mar 21 15:04:03 GMT 2023","219","UMD Federation","Check app1 and app2 starts and running + emenets exist on the page","","","","Check App1 elements",""
"passed","Tue Mar 21 14:51:50 GMT 2023","Tue Mar 21 14:51:50 GMT 2023","495","Native Federation React","It checks host apps' component","","","","Checks both linked buttons include same link",""
"passed","Tue Mar 21 14:59:35 GMT 2023","Tue Mar 21 14:59:35 GMT 2023","420","Vite Svelte Microfrontends","It checks host app","","","","Checks remote app card color is set to black",""
"passed","Tue Mar 21 15:04:03 GMT 2023","Tue Mar 21 15:04:03 GMT 2023","181","UMD Federation","Check app1 and app2 starts and running + emenets exist on the page","","","","Check App URL",""
"passed","Tue Mar 21 14:58:44 GMT 2023","Tue Mar 21 14:58:45 GMT 2023","772","Vite React Microfrontends","It checks host app","","","","Checks both cards button is not disabled",""
"passed","Tue Mar 21 15:01:41 GMT 2023","Tue Mar 21 15:01:42 GMT 2023","555","Vite Vue Microfrontends","It checks host app","","","","Checks both cards button shares same color",""
"passed","Tue Mar 21 14:52:55 GMT 2023","Tue Mar 21 14:52:56 GMT 2023","1524","Angular 14 React","Check Angular-React Application","","","","Remove user from the table",""
"skipped","Tue Mar 21 14:50:31 GMT 2023","Tue Mar 21 14:50:31 GMT 2023","74","Angular Universal SSR","It checks components functionality","","","","Checks link changes after click on Home tab & check link is not reverted after reload",""
"passed","Tue Mar 21 14:50:16 GMT 2023","Tue Mar 21 14:50:16 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Checks base cities names visibility",""
"passed","Tue Mar 21 14:51:57 GMT 2023","Tue Mar 21 14:51:58 GMT 2023","681","React Nested Routers","It checks app1/app2","","","","Checks that on click on link url texts on page changed & changes is not reverted after reload",""
"passed","Tue Mar 21 14:50:16 GMT 2023","Tue Mar 21 14:50:17 GMT 2023","584","Angular Universal SSR","It checks host app","","","","Checks app root component visibility",""
"passed","Tue Mar 21 15:01:40 GMT 2023","Tue Mar 21 15:01:41 GMT 2023","594","Vite Vue Microfrontends","It checks host app","","","","Checks both cards includes button",""
"passed","Tue Mar 21 14:55:14 GMT 2023","Tue Mar 21 14:55:15 GMT 2023","266","Redux Reducer Injection","Checks application","","","","Check that RemoteApp text is visible",""
"passed","Tue Mar 21 14:51:51 GMT 2023","Tue Mar 21 14:51:51 GMT 2023","506","Native Federation React","It checks host apps' component","","","","Checks host button visibility",""
"passed","Tue Mar 21 14:59:36 GMT 2023","Tue Mar 21 14:59:37 GMT 2023","356","Vite Svelte Microfrontends","It checks names and symbols inside cards","","","","Checks star symbol visibility for host card",""
"passed","Tue Mar 21 14:51:56 GMT 2023","Tue Mar 21 14:51:56 GMT 2023","0","React Nested Routers","It checks shell app","","","","Checks all texted links visibility",""
"passed","Tue Mar 21 14:51:47 GMT 2023","Tue Mar 21 14:51:47 GMT 2023","537","Native Federation React","It checks host apps' component","","","","Checks change components message visibility",""
"passed","Tue Mar 21 14:50:24 GMT 2023","Tue Mar 21 14:50:25 GMT 2023","309","Angular Universal SSR","It checks host app","","","","Checks tab names visibility",""
"passed","Tue Mar 21 14:50:50 GMT 2023","Tue Mar 21 14:50:50 GMT 2023","364","React 18 Code Splitting","Check App2","","","","Check App headers and buttons visability",""
"passed","Tue Mar 21 15:01:46 GMT 2023","Tue Mar 21 15:01:47 GMT 2023","569","Vite Vue Microfrontends","It checks names and symbols inside cards","","","","Checks cloud symbol visibility for remote card",""
"passed","Tue Mar 21 14:51:56 GMT 2023","Tue Mar 21 14:51:56 GMT 2023","3","React Nested Routers","It checks shell app","","","","Checks that base link set to app 1",""
"passed","Tue Mar 21 15:00:24 GMT 2023","Tue Mar 21 15:00:24 GMT 2023","1","Vue 3 Demo","It checks app names & messages","","","","Checks component state message style",""
"passed","Tue Mar 21 14:50:25 GMT 2023","Tue Mar 21 14:50:27 GMT 2023","1992","Angular Universal SSR","It checks host app","","","","Checks that cities block which appears after click on federation tab is equal to one in client app",""
"passed","Tue Mar 21 15:00:24 GMT 2023","Tue Mar 21 15:00:24 GMT 2023","0","Vue 3 Demo","It checks app names & messages","","","","Checks button visibility",""
