"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 17 05:10:12 GMT 2023","Mon Apr 17 05:10:12 GMT 2023","693","Angular Universal SSR","It checks components functionality","","","","Checks that Federation component element text will be visible only if Federation tab is active & text is not reverted after reload",""
"passed","Mon Apr 17 05:09:56 GMT 2023","Mon Apr 17 05:09:56 GMT 2023","310","Angular Universal SSR","It checks host app","","","","Checks value input button color",""
"passed","Mon Apr 17 05:09:54 GMT 2023","Mon Apr 17 05:09:54 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Checks that both cities links can be clicked",""
"passed","Mon Apr 17 05:21:17 GMT 2023","Mon Apr 17 05:21:17 GMT 2023","0","React Nested Routers","It checks shell app","","","","Checks all texted links visibility",""
"passed","Mon Apr 17 05:09:59 GMT 2023","Mon Apr 17 05:10:00 GMT 2023","744","Angular Universal SSR","It checks host app","","","","Checks that after applying value status in input it can be added more then once",""
"passed","Mon Apr 17 05:09:56 GMT 2023","Mon Apr 17 05:09:57 GMT 2023","346","Angular Universal SSR","It checks host app","","","","Checks value input button is not disabled",""
"passed","Mon Apr 17 05:10:00 GMT 2023","Mon Apr 17 05:10:01 GMT 2023","1050","Angular Universal SSR","It checks host app","","","","Checks that newly added value disappears after reload",""
"passed","Mon Apr 17 05:09:55 GMT 2023","Mon Apr 17 05:09:55 GMT 2023","283","Angular Universal SSR","It checks host app","","","","Checks value input visibility",""
"passed","Mon Apr 17 05:21:09 GMT 2023","Mon Apr 17 05:21:09 GMT 2023","272","Redux Reducer Injection","Checks application","","","","Check that RemoteApp text is visible",""
"passed","Mon Apr 17 05:21:08 GMT 2023","Mon Apr 17 05:21:09 GMT 2023","658","Redux Reducer Injection","Checks application","","","","Check that Welcome to Host App text is visible",""
"passed","Mon Apr 17 05:09:57 GMT 2023","Mon Apr 17 05:09:57 GMT 2023","774","Angular Universal SSR","It checks host app","","","","Checks value input has no validation",""
"passed","Mon Apr 17 05:21:09 GMT 2023","Mon Apr 17 05:21:09 GMT 2023","225","Redux Reducer Injection","Checks application","","","","Check that RemoteApp's name from the redux store :  text is visible",""
"passed","Mon Apr 17 05:17:47 GMT 2023","Mon Apr 17 05:17:47 GMT 2023","2","NextJS React","Check host app","","","","Check buttons exist",""
"skipped","Mon Apr 17 05:10:10 GMT 2023","Mon Apr 17 05:10:10 GMT 2023","44","Angular Universal SSR","It checks components functionality","","","","Checks link changes after click on Home tab & check link is not reverted after reload",""
"passed","Mon Apr 17 05:09:42 GMT 2023","Mon Apr 17 05:09:42 GMT 2023","0","CSS isolation","Check App 2","","","","Check App 2 built and running",""
