"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 12 11:34:28 GMT 2023","Wed Apr 12 11:34:28 GMT 2023","451","React 18 Code Splitting","Check App2","","","","Check that App 2 Content Block with filled text appear",""
"passed","Wed Apr 12 11:36:36 GMT 2023","Wed Apr 12 11:36:36 GMT 2023","623","React HMR","Check remote app","","","","Check the content of the page exists",""
"passed","Wed Apr 12 11:27:30 GMT 2023","Wed Apr 12 11:27:31 GMT 2023","319","Angular Universal SSR","It checks host app","","","","Checks value input button visibility",""
"passed","Wed Apr 12 11:27:29 GMT 2023","Wed Apr 12 11:27:29 GMT 2023","1","Angular Universal SSR","It checks client app","","","","Checks base cities names visibility",""
"passed","Wed Apr 12 11:43:28 GMT 2023","Wed Apr 12 11:43:29 GMT 2023","734","Vite Vue Microfrontends","It checks host app","","","","Checks that host card button text includes counter which changed after click & check value reverted after reload",""
"passed","Wed Apr 12 11:43:28 GMT 2023","Wed Apr 12 11:43:28 GMT 2023","355","Vite Vue Microfrontends","It checks host app","","","","Checks host app card color is set to blue",""
"passed","Wed Apr 12 11:39:08 GMT 2023","Wed Apr 12 11:39:08 GMT 2023","3","React Nested Routers","It checks shell app","","","","Checks that base link set to app 1",""
"passed","Wed Apr 12 11:43:29 GMT 2023","Wed Apr 12 11:43:30 GMT 2023","823","Vite Vue Microfrontends","It checks host app","","","","Checks that remote card button text includes counter which changed after click & check value reverted after reload",""
"passed","Wed Apr 12 11:22:42 GMT 2023","Wed Apr 12 11:22:43 GMT 2023","206","CSS isolation","Check App 2 colors","","","","Check button in App 2 exist",""
"failed","Wed Apr 12 11:43:33 GMT 2023","Wed Apr 12 11:43:34 GMT 2023","1461","Vite React Microfrontends","It checks host app","","","","Checks that host card button text includes counter which changed after click & check value reverted after reload",""
"passed","Wed Apr 12 11:27:31 GMT 2023","Wed Apr 12 11:27:31 GMT 2023","281","Angular Universal SSR","It checks host app","","","","Checks value input button color",""
"passed","Wed Apr 12 11:43:27 GMT 2023","Wed Apr 12 11:43:28 GMT 2023","376","Vite Vue Microfrontends","It checks host app","","","","Checks both cards button shares same color",""
"passed","Wed Apr 12 11:42:56 GMT 2023","Wed Apr 12 11:42:56 GMT 2023","317","Vite Svelte Microfrontends","It checks names and symbols inside cards","","","","Checks host card includes status",""
"passed","Wed Apr 12 11:43:24 GMT 2023","Wed Apr 12 11:43:26 GMT 2023","2432","Vite Vue Microfrontends","It checks host app","","","","Checks console greeting message",""
"passed","Wed Apr 12 11:34:27 GMT 2023","Wed Apr 12 11:34:27 GMT 2023","6","React 18 Code Splitting","Check App1","","","","Check App headers and buttons visability",""
"passed","Wed Apr 12 11:43:28 GMT 2023","Wed Apr 12 11:43:28 GMT 2023","421","Vite Vue Microfrontends","It checks host app","","","","Checks remote app card color is set to black",""
"passed","Wed Apr 12 11:27:34 GMT 2023","Wed Apr 12 11:27:34 GMT 2023","718","Angular Universal SSR","It checks host app","","","","Checks that after applying value status in input it can be added more then once",""
"passed","Wed Apr 12 11:36:36 GMT 2023","Wed Apr 12 11:36:36 GMT 2023","1","React HMR","Check host app","","","","Check the Button navigation link works",""
"passed","Wed Apr 12 11:33:28 GMT 2023","Wed Apr 12 11:33:28 GMT 2023","685","NextJS React","Check remote app","","","","Check button exists",""
"passed","Wed Apr 12 11:23:40 GMT 2023","Wed Apr 12 11:23:41 GMT 2023","617","Angular 14 React","Check Angular-React Application","","","","Check fields validation",""
"passed","Wed Apr 12 11:27:29 GMT 2023","Wed Apr 12 11:27:29 GMT 2023","3","Angular Universal SSR","It checks client app","","","","Checks cities block visibility",""
"passed","Wed Apr 12 11:27:29 GMT 2023","Wed Apr 12 11:27:29 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Checks cities block header visibility",""
"passed","Wed Apr 12 11:39:08 GMT 2023","Wed Apr 12 11:39:09 GMT 2023","272","React Nested Routers","It checks app1/app2","","","","Checks texted link visibility",""
"failed","Wed Apr 12 11:43:27 GMT 2023","Wed Apr 12 11:43:29 GMT 2023","1638","Vite React Microfrontends","It checks host app","","","","Checks host app card color is set to blue",""
"passed","Wed Apr 12 11:43:26 GMT 2023","Wed Apr 12 11:43:27 GMT 2023","339","Vite Vue Microfrontends","It checks host app","","","","Checks both cards includes button",""
"passed","Wed Apr 12 11:27:31 GMT 2023","Wed Apr 12 11:27:32 GMT 2023","325","Angular Universal SSR","It checks host app","","","","Checks value input button is not disabled",""
"passed","Wed Apr 12 11:42:56 GMT 2023","Wed Apr 12 11:42:57 GMT 2023","273","Vite Svelte Microfrontends","It checks names and symbols inside cards","","","","Checks remote card includes status",""
"passed","Wed Apr 12 11:32:33 GMT 2023","Wed Apr 12 11:32:33 GMT 2023","2","Loadable React 18","Check App1","","","","Check App headers and buttons visability",""
"failed","Wed Apr 12 11:43:47 GMT 2023","Wed Apr 12 11:43:49 GMT 2023","2114","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks remote card includes status",""
"passed","Wed Apr 12 11:43:27 GMT 2023","Wed Apr 12 11:43:27 GMT 2023","425","Vite Vue Microfrontends","It checks host app","","","","Checks both cards button is not disabled",""
"passed","Wed Apr 12 11:43:48 GMT 2023","Wed Apr 12 11:43:48 GMT 2023","0","Vue 3 Demo","It checks app names & messages","","","","Checks component state message style",""
"skipped","Wed Apr 12 11:46:20 GMT 2023","Wed Apr 12 11:46:20 GMT 2023","182","UMD Federation","Check app1 and app2 starts and running + emenets exist on the page","","","","Check App1 elements",""
