"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 23 09:27:45 GMT 2023","Sun Apr 23 09:27:45 GMT 2023","400","Angular Universal SSR","It checks host app","","","","Checks cities block appears after click on federation tab",""
"passed","Sun Apr 23 09:35:54 GMT 2023","Sun Apr 23 09:35:54 GMT 2023","775","React Nested Routers","It checks app1/app2","","","","Checks page message visibility",""
"passed","Sun Apr 23 09:27:37 GMT 2023","Sun Apr 23 09:27:37 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Clicks on city by name and checks description with text appear",""
"passed","Sun Apr 23 09:36:47 GMT 2023","Sun Apr 23 09:36:48 GMT 2023","312","Vite Vue Microfrontends","It checks host app","","","","Checks host app card color is set to blue",""
"passed","Sun Apr 23 09:36:47 GMT 2023","Sun Apr 23 09:36:47 GMT 2023","379","Vite Vue Microfrontends","It checks host app","","","","Checks both cards button is not disabled",""
"passed","Sun Apr 23 09:37:04 GMT 2023","Sun Apr 23 09:37:04 GMT 2023","585","React HMR","Check remote app","","","","Check the content of the page exists",""
"passed","Sun Apr 23 09:36:49 GMT 2023","Sun Apr 23 09:36:49 GMT 2023","635","Vite Vue Microfrontends","It checks host app","","","","Checks that remote card button text includes counter which changed after click & check value reverted after reload",""
"passed","Sun Apr 23 09:27:40 GMT 2023","Sun Apr 23 09:27:40 GMT 2023","1","CSS isolation","Check App 1 colors","","","","Update background color of App 2 Inside App 1 if click on the ""Make Everything Yellow"" button",""
"passed","Sun Apr 23 09:27:40 GMT 2023","Sun Apr 23 09:27:40 GMT 2023","286","CSS isolation","Check App 2 colors","","","","Update background color of App 2 if click on the ""Make Everything Yellow"" button",""
"passed","Sun Apr 23 09:27:37 GMT 2023","Sun Apr 23 09:27:37 GMT 2023","2","Angular Universal SSR","It checks client app","","","","Checks cities block visibility",""
"passed","Sun Apr 23 09:27:37 GMT 2023","Sun Apr 23 09:27:37 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Checks that selection of city info can be reverted after reload",""
"passed","Sun Apr 23 09:33:53 GMT 2023","Sun Apr 23 09:33:53 GMT 2023","557","Redux Reducer Injection","Checks application","","","","Checks that Remote App name Updated",""
"passed","Sun Apr 23 09:35:55 GMT 2023","Sun Apr 23 09:35:55 GMT 2023","650","React Nested Routers","It checks app1/app2","","","","Checks that on click on link url texts on page changed & changes is not reverted after reload",""
"passed","Sun Apr 23 09:35:11 GMT 2023","Sun Apr 23 09:35:11 GMT 2023","3","NextJS React","Check host app","","","","Check buttons exist",""
"passed","Sun Apr 23 09:27:50 GMT 2023","Sun Apr 23 09:27:51 GMT 2023","808","Angular Universal SSR","It checks components functionality","","","","Checks that Angular component element text will be visible only if Angular tab is active & text is not reverted after reload",""
"passed","Sun Apr 23 09:27:40 GMT 2023","Sun Apr 23 09:27:40 GMT 2023","176","CSS isolation","Check App 2 colors","","","","Check button in App 2 exist",""
"passed","Sun Apr 23 09:37:04 GMT 2023","Sun Apr 23 09:37:04 GMT 2023","8","React HMR","Check host app","","","","Check the Button navigation link works",""
"passed","Sun Apr 23 09:27:43 GMT 2023","Sun Apr 23 09:27:44 GMT 2023","854","Angular Universal SSR","It checks host app","","","","Checks that newly added value disappears after reload",""
"passed","","","","Loadable React 18","Check App2","","","","Check that App 2 Content Block with filled text appear",""
"passed","Sun Apr 23 09:27:45 GMT 2023","Sun Apr 23 09:27:45 GMT 2023","287","Angular Universal SSR","It checks host app","","","","Checks tab names visibility",""
"passed","Sun Apr 23 09:27:03 GMT 2023","Sun Apr 23 09:27:04 GMT 2023","1475","Angular 14 React","Check Angular-React Application","","","","Check App build and running",""
"passed","Sun Apr 23 09:34:32 GMT 2023","Sun Apr 23 09:34:32 GMT 2023","391","Shared Context","Check App 2","","","","Check App 2 elements (header, subHeader, paragraph)",""
"passed","Sun Apr 23 09:27:37 GMT 2023","Sun Apr 23 09:27:37 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Checks that both cities links can be clicked",""
"passed","Sun Apr 23 09:28:32 GMT 2023","Sun Apr 23 09:28:33 GMT 2023","957","Angular 12 microfrontends","Check MDMF SHELL","","","","Check MDMF SHELL build and running (Check elements: Navigation, Header, Paragpaph)",""
"passed","Sun Apr 23 09:27:05 GMT 2023","Sun Apr 23 09:27:06 GMT 2023","917","Angular 14 React","Check Angular-React Application","","","","Remove user from the table",""
"passed","Sun Apr 23 09:35:54 GMT 2023","Sun Apr 23 09:35:54 GMT 2023","0","React Nested Routers","It checks shell app","","","","Checks all texted links visibility",""
