"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 29 21:42:08 GMT 2023","Wed Mar 29 21:42:08 GMT 2023","410","Vite Vue Microfrontends","It checks host app","","","","Checks both cards includes button",""
"failed","Wed Mar 29 21:38:44 GMT 2023","Wed Mar 29 21:38:46 GMT 2023","1791","Vite React Microfrontends","It checks host app","","","","Checks that remote component card appears after loading",""
"passed","Wed Mar 29 21:27:02 GMT 2023","Wed Mar 29 21:27:04 GMT 2023","1771","Angular 12 microfrontends","Check MDMF SHELL","","","","Check MDMF SHELL build and running (Check elements: Navigation, Header, Paragpaph)",""
"passed","Wed Mar 29 21:27:04 GMT 2023","Wed Mar 29 21:27:05 GMT 2023","343","Angular Universal SSR","It checks host app","","","","Checks value input button is not disabled",""
"passed","Wed Mar 29 21:42:09 GMT 2023","Wed Mar 29 21:42:10 GMT 2023","645","Vite Vue Microfrontends","It checks host app","","","","Checks that host card button text includes counter which changed after click & check value reverted after reload",""
"passed","Wed Mar 29 21:27:19 GMT 2023","Wed Mar 29 21:27:19 GMT 2023","778","Angular Universal SSR","It checks components functionality","","","","Checks link changes after click on Federation tab & check link is not reverted after reload",""
"passed","Wed Mar 29 21:27:02 GMT 2023","Wed Mar 29 21:27:02 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Checks that both cities links can be clicked",""
"passed","Wed Mar 29 21:34:01 GMT 2023","Wed Mar 29 21:34:01 GMT 2023","227","React Nested Routers","It checks app1/app2","","","","Checks texted link visibility",""
"passed","Wed Mar 29 21:27:18 GMT 2023","Wed Mar 29 21:27:19 GMT 2023","599","Angular Universal SSR","It checks components functionality","","","","Checks that Federation component element text will be visible only if Federation tab is active & text is not reverted after reload",""
"failed","Wed Mar 29 21:39:01 GMT 2023","Wed Mar 29 21:39:04 GMT 2023","2589","Vite React Microfrontends","It checks host app","","","","Checks that host card button text includes counter which changed after click & check value reverted after reload",""
"failed","Wed Mar 29 21:39:12 GMT 2023","Wed Mar 29 21:39:14 GMT 2023","2008","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks host card includes status",""
"passed","Wed Mar 29 21:38:48 GMT 2023","Wed Mar 29 21:38:48 GMT 2023","347","Shared Routes 2","Check Shared-routes App 2 starts and running","","","","Check App 2 UI and buttons Home, About",""
"passed","Wed Mar 29 21:42:08 GMT 2023","Wed Mar 29 21:42:09 GMT 2023","369","Vite Vue Microfrontends","It checks host app","","","","Checks both cards button shares same color",""
"passed","Wed Mar 29 21:40:59 GMT 2023","Wed Mar 29 21:40:59 GMT 2023","0","Vue 3 Demo","It checks app names & messages","","","","Checks component state message style",""
"failed","Wed Mar 29 21:38:58 GMT 2023","Wed Mar 29 21:39:00 GMT 2023","1914","Vite React Microfrontends","It checks host app","","","","Checks remote app card color is set to black",""
"passed","Wed Mar 29 21:30:12 GMT 2023","Wed Mar 29 21:30:12 GMT 2023","1","NextJS React","Check host app","","","","Check buttons exist",""
"passed","Wed Mar 29 21:27:06 GMT 2023","Wed Mar 29 21:27:06 GMT 2023","344","Angular Universal SSR","It checks host app","","","","Checks that by default added values quantity equal to 3",""
"passed","Wed Mar 29 21:36:46 GMT 2023","Wed Mar 29 21:36:47 GMT 2023","464","Shared Context","Check App 2","","","","Check App 2 elements (header, subHeader, paragraph)",""
"failed","Wed Mar 29 21:39:09 GMT 2023","Wed Mar 29 21:39:11 GMT 2023","1752","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks star symbol visibility for host card",""
"passed","Wed Mar 29 21:35:02 GMT 2023","Wed Mar 29 21:35:02 GMT 2023","2","React HMR","Check host app","","","","Check the content of the Home page exists",""
"passed","Wed Mar 29 21:27:08 GMT 2023","Wed Mar 29 21:27:09 GMT 2023","876","Angular Universal SSR","It checks host app","","","","Checks that newly added value disappears after reload",""
"passed","Wed Mar 29 21:36:17 GMT 2023","Wed Mar 29 21:36:17 GMT 2023","317","Vite Svelte Microfrontends","It checks names and symbols inside cards","","","","Checks cloud symbol visibility for remote card",""
"passed","Wed Mar 29 21:37:38 GMT 2023","Wed Mar 29 21:37:38 GMT 2023","369","Redux Reducer Injection","Checks application","","","","Check that RemoteApp text is visible",""
