"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 12 10:43:39 GMT 2023","Wed Apr 12 10:43:39 GMT 2023","0","CSS isolation","Check App 1 colors","","","","Check App 1 color text",""
"passed","Wed Apr 12 10:58:15 GMT 2023","Wed Apr 12 10:58:15 GMT 2023","173","Startup Code","It checks startup-code apps","","","","Check App 2 app name visibility",""
"passed","Wed Apr 12 11:04:09 GMT 2023","Wed Apr 12 11:04:09 GMT 2023","0","Version Descrepancy","It checks apps with dependency versions discrepancy","","","","Checks that both apps shares lodash remote component",""
"passed","Wed Apr 12 10:40:53 GMT 2023","Wed Apr 12 10:40:53 GMT 2023","3","Different React Versions Isolated","Check App 1","","","","Check App 1 have Host Application - React Version 17.0.2 header",""
"passed","Wed Apr 12 11:00:17 GMT 2023","Wed Apr 12 11:00:17 GMT 2023","176","Typescript Project Reference","It checks typescript-project-references apps","","","","Check App 2 contains button",""
"skipped","Wed Apr 12 10:52:01 GMT 2023","Wed Apr 12 10:52:01 GMT 2023","0","","It checks elements visibility","","","","Checks Footer message includes texted link",""
"passed","Wed Apr 12 11:00:18 GMT 2023","Wed Apr 12 11:00:19 GMT 2023","1329","Typescript Project Reference","It checks typescript-project-references apps","","","","Checks that apps names is not equal",""
"passed","Wed Apr 12 10:39:40 GMT 2023","Wed Apr 12 10:39:41 GMT 2023","874","Angular 14 React","Check Angular-React Application","","","","Remove user from the table",""
"passed","Wed Apr 12 11:04:09 GMT 2023","Wed Apr 12 11:04:09 GMT 2023","2","Version Descrepancy","It checks apps with dependency versions discrepancy","","","","Check App 1 Host header visibility",""
"passed","Wed Apr 12 10:39:28 GMT 2023","Wed Apr 12 10:39:29 GMT 2023","472","Automatic Vendor Sharing","Check App 2","","","","Check App 2 header and subheader exist on the page",""
"passed","Wed Apr 12 10:43:39 GMT 2023","Wed Apr 12 10:43:40 GMT 2023","231","CSS isolation","Check App 2 colors","","","","Check button in App 2 exist",""
"passed","Wed Apr 12 10:57:01 GMT 2023","Wed Apr 12 10:57:01 GMT 2023","1","Server Side Render Only","Check Host Server App","","","","Check Shared component visibility in Host Server after updating & check it is not reverted after reload",""
"passed","Wed Apr 12 11:04:09 GMT 2023","Wed Apr 12 11:04:09 GMT 2023","0","Version Descrepancy","It checks apps with dependency versions discrepancy","","","","Checks that both apps shares same remote component value",""
"passed","Wed Apr 12 10:47:19 GMT 2023","Wed Apr 12 10:47:19 GMT 2023","23","React Host NextJS Remote","Check Host App UI elements","","","","Check Host App UI elements",""
"passed","Wed Apr 12 11:01:57 GMT 2023","Wed Apr 12 11:01:57 GMT 2023","455","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button is not disabled",""
"passed","Wed Apr 12 10:38:56 GMT 2023","Wed Apr 12 10:38:56 GMT 2023","0","Dynamic System Host","Check App 2","","","","Check buttons in App 2 exist",""
"passed","Wed Apr 12 10:38:56 GMT 2023","Wed Apr 12 10:38:56 GMT 2023","7","Dynamic System Host","Check App 1","","","","Check App 1 built and running",""
