"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 25 09:59:09 GMT 2023","Tue Apr 25 09:59:10 GMT 2023","906","","Check Apps functionality","","","","Check fileds validation",""
"passed","Tue Apr 25 09:59:07 GMT 2023","Tue Apr 25 09:59:09 GMT 2023","1835","","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Shell)",""
"passed","Tue Apr 25 09:59:05 GMT 2023","Tue Apr 25 09:59:07 GMT 2023","1894","","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Profile)",""
"passed","Mon Apr 24 07:20:46 GMT 2023","Mon Apr 24 07:20:47 GMT 2023","874","Angular 14 React","Check Angular-React Application","","","","Remove user from the table",""
"passed","Tue Apr 25 09:59:00 GMT 2023","Tue Apr 25 09:59:01 GMT 2023","1233","Angular 11 microfrontends SCULLY","Check MDMF PROFILE App Page","","","","Check App is build and running",""
"passed","Tue Apr 25 09:59:02 GMT 2023","Tue Apr 25 09:59:04 GMT 2023","1379","","Check Apps functionality","","","","Check removing user from table (Remove form Profile)",""
"passed","Tue Apr 25 09:59:01 GMT 2023","Tue Apr 25 09:59:02 GMT 2023","1350","","Check Apps functionality","","","","Check added user visible on both Apps",""
"passed","Tue Apr 25 09:59:12 GMT 2023","Tue Apr 25 09:59:19 GMT 2023","7512","","Check Product Application","","","","Check Product page",""
"passed","Tue Apr 25 09:59:10 GMT 2023","Tue Apr 25 09:59:11 GMT 2023","1468","","Check Product Application","","","","Check App build and running",""
"passed","Tue Apr 25 09:55:35 GMT 2023","Tue Apr 25 09:55:35 GMT 2023","570","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check fields validation",""
"passed","Tue Apr 25 09:59:04 GMT 2023","Tue Apr 25 09:59:05 GMT 2023","1414","","Check Apps functionality","","","","Check removing user from table (Remove form Shell)",""
"passed","Mon Apr 24 07:20:26 GMT 2023","Mon Apr 24 07:20:27 GMT 2023","466","Angular 12 microfrontends","Check MDMF PROFILE","","","","Check MDMF PROFILE build and running (Check elements: Navigation, Header, Paragpaph)",""
"passed","Mon Apr 24 07:20:25 GMT 2023","Mon Apr 24 07:20:26 GMT 2023","1032","Angular 12 microfrontends","Check MDMF SHELL","","","","Check MDMF SHELL build and running (Check elements: Navigation, Header, Paragpaph)",""
"passed","Mon Apr 24 07:20:45 GMT 2023","Mon Apr 24 07:20:46 GMT 2023","1025","Angular 14 React","Check Angular-React Application","","","","Add user to the table",""
