"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 15 05:44:28 GMT 2023","Wed Feb 15 05:44:28 GMT 2023","587","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button visibility",""
"passed","Wed Feb 15 05:44:22 GMT 2023","Wed Feb 15 05:44:22 GMT 2023","754","Vite React Simple","It checks elements visibility/functionality","","","","Checks texted links visibility & checks links is not disabled",""
"passed","Wed Feb 15 05:44:29 GMT 2023","Wed Feb 15 05:44:29 GMT 2023","565","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button is not disabled",""
"passed","Wed Feb 15 05:44:27 GMT 2023","Wed Feb 15 05:44:28 GMT 2023","645","Vite React Simple","It checks elements colors/functionality","","","","Checks color of links text",""
"passed","Wed Feb 15 05:44:17 GMT 2023","Wed Feb 15 05:44:19 GMT 2023","2181","Vite React Simple","It checks elements visibility/functionality","","","","Checks react logo visibility",""
"passed","Wed Feb 15 05:44:21 GMT 2023","Wed Feb 15 05:44:22 GMT 2023","671","Vite React Simple","It checks elements visibility/functionality","","","","Checks edit message visibility",""
"passed","Wed Feb 15 05:44:24 GMT 2023","Wed Feb 15 05:44:26 GMT 2023","1528","Vite React Simple","It checks elements colors/functionality","","","","Checks counter in counter-texted button changed after click and reverts after reload",""
"passed","Wed Feb 15 05:44:36 GMT 2023","Wed Feb 15 05:44:37 GMT 2023","643","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button is not disabled",""
"passed","Wed Feb 15 05:44:22 GMT 2023","Wed Feb 15 05:44:23 GMT 2023","626","Vite React Simple","It checks elements colors/functionality","","","","Checks page background color",""
"passed","Wed Feb 15 05:44:36 GMT 2023","Wed Feb 15 05:44:36 GMT 2023","659","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button color",""
"passed","Wed Feb 15 05:44:28 GMT 2023","Wed Feb 15 05:44:29 GMT 2023","583","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button color",""
"passed","Wed Feb 15 05:44:23 GMT 2023","Wed Feb 15 05:44:24 GMT 2023","653","Vite React Simple","It checks elements colors/functionality","","","","Checks react logo is rotating",""
"passed","Wed Feb 15 05:44:19 GMT 2023","Wed Feb 15 05:44:20 GMT 2023","751","Vite React Simple","It checks elements visibility/functionality","","","","Checks intro message visibility",""
"passed","Wed Feb 15 05:44:35 GMT 2023","Wed Feb 15 05:44:35 GMT 2023","941","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button visibility",""
"passed","Wed Feb 15 05:44:24 GMT 2023","Wed Feb 15 05:44:24 GMT 2023","710","Vite React Simple","It checks elements colors/functionality","","","","Checks header block color",""
"passed","Wed Feb 15 05:44:20 GMT 2023","Wed Feb 15 05:44:21 GMT 2023","677","Vite React Simple","It checks elements visibility/functionality","","","","Checks header block with text visibility",""
"passed","Wed Feb 15 05:44:37 GMT 2023","Wed Feb 15 05:44:41 GMT 2023","4570","Vite React Simple","It checks buttons & links on page","","","","Checks Vite Docs link functionality",""
"passed","Wed Feb 15 05:44:29 GMT 2023","Wed Feb 15 05:44:34 GMT 2023","5168","Vite React Simple","It checks buttons & links on page","","","","Checks Learn React link functionality",""
"passed","Wed Feb 15 05:44:26 GMT 2023","Wed Feb 15 05:44:27 GMT 2023","936","Vite React Simple","It checks elements colors/functionality","","","","Checks counter in counter-texted button is not updated by click on webpack button",""
