"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 14 08:39:45 GMT 2023","Tue Feb 14 08:39:45 GMT 2023","1","React HMR","Check host app","","","","Check the content of the Home page exists",""
"passed","Tue Feb 14 08:39:59 GMT 2023","Tue Feb 14 08:39:59 GMT 2023","2","React NextJS -- React Host Remote","Check react-host-remote This is the container App hosted at localhost:8080 starts and running","","","","Check Host This is the container App hosted at localhost:8080 UI and Invoices, Expenses buttons",""
"passed","Tue Feb 14 08:35:22 GMT 2023","Tue Feb 14 08:35:22 GMT 2023","247","Angular Universal SSR","It checks host app","","","","Checks that by default added values quantity equal to 3",""
"passed","Tue Feb 14 08:32:41 GMT 2023","Tue Feb 14 08:32:41 GMT 2023","422","Delegate Modules","Check App 2","","","","Check header block with text visibility",""
"passed","Tue Feb 14 08:44:27 GMT 2023","Tue Feb 14 08:44:29 GMT 2023","1582","NextJS SSR","Check links on Checkout page","","","","Check that Shop text includes link and is not disabled",""
"failed","Tue Feb 14 08:46:21 GMT 2023","Tue Feb 14 08:46:22 GMT 2023","1368","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks star symbol visibility for host card",""
"passed","Tue Feb 14 08:34:53 GMT 2023","Tue Feb 14 08:34:54 GMT 2023","1507","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Shell)",""
"passed","Tue Feb 14 08:39:45 GMT 2023","Tue Feb 14 08:39:45 GMT 2023","0","React HMR","Check host app","","","","Check the Button navigation link works",""
"passed","Tue Feb 14 08:43:18 GMT 2023","Tue Feb 14 08:43:21 GMT 2023","2995","NextJS SSR","Check links on Home page","","","","Check that ZEIT text includes link, is not disabled",""
"passed","Tue Feb 14 08:33:12 GMT 2023","Tue Feb 14 08:33:13 GMT 2023","520","CRA","Check Remote","","","","Check Remote elements exist on the page",""
"passed","Tue Feb 14 08:34:05 GMT 2023","Tue Feb 14 08:34:05 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Dialog elements",""
"passed","Tue Feb 14 08:46:00 GMT 2023","Tue Feb 14 08:46:00 GMT 2023","142","UMD Federation","Check app1 and app2 starts and running + emenets exist on the page","","","","Check App URL",""
