"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 14 04:26:18 GMT 2023","Tue Mar 14 04:26:20 GMT 2023","1571","Angular 12 microfrontends","Check MDMF SHELL","","","","Check MDMF SHELL build and running (Check elements: Navigation, Header, Paragpaph)",""
"passed","Tue Mar 14 04:20:49 GMT 2023","Tue Mar 14 04:20:49 GMT 2023","665","Angular Universal SSR","It checks components functionality","","","","Checks that Home component element text will be visible only if Home tab is active & text is not reverted after reload",""
"passed","Tue Mar 14 04:20:35 GMT 2023","Tue Mar 14 04:20:35 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Clicks on city by name and checks description with text appear",""
"passed","Tue Mar 14 04:18:30 GMT 2023","Tue Mar 14 04:18:30 GMT 2023","1","React HMR","Check host app","","","","Check the Button navigation link works",""
"passed","Tue Mar 14 04:18:16 GMT 2023","Tue Mar 14 04:18:17 GMT 2023","695","React Nested Routers","It checks app1/app2","","","","Checks page message visibility",""
"passed","Tue Mar 14 04:20:41 GMT 2023","Tue Mar 14 04:20:42 GMT 2023","487","Angular Universal SSR","It checks host app","","","","Checks that empty input would not add new value to the list",""
"passed","Tue Mar 14 04:26:46 GMT 2023","Tue Mar 14 04:26:46 GMT 2023","338","Vite Svelte Microfrontends","It checks host app","","","","Checks host app card color is set to blue",""
"passed","Tue Mar 14 04:26:00 GMT 2023","Tue Mar 14 04:26:00 GMT 2023","326","Vite Vue Microfrontends","It checks names and symbols inside cards","","","","Checks remote card includes status",""
"passed","Tue Mar 14 04:26:36 GMT 2023","Tue Mar 14 04:26:36 GMT 2023","639","Vite React Microfrontends","It checks host app","","","","Checks both cards button shares same color",""
"passed","Tue Mar 14 04:26:43 GMT 2023","Tue Mar 14 04:26:46 GMT 2023","2208","Vite Svelte Microfrontends","It checks host app","","","","Checks that remote component card appears after loading",""
"passed","Tue Mar 14 04:20:38 GMT 2023","Tue Mar 14 04:20:39 GMT 2023","829","Angular Universal SSR","It checks host app","","","","Checks value input has no validation",""
"passed","Tue Mar 14 04:18:48 GMT 2023","Tue Mar 14 04:18:48 GMT 2023","1","CSS isolation","Check App 1 colors","","","","Update background color of App 2 Inside App 1 if click on the ""Make Everything Yellow"" button",""
"passed","Tue Mar 14 04:20:35 GMT 2023","Tue Mar 14 04:20:35 GMT 2023","2","Angular Universal SSR","It checks client app","","","","Checks cities block visibility",""
"passed","Tue Mar 14 04:26:46 GMT 2023","Tue Mar 14 04:26:47 GMT 2023","512","Vite Svelte Microfrontends","It checks host app","","","","Checks remote app card color is set to black",""
"passed","Tue Mar 14 04:18:30 GMT 2023","Tue Mar 14 04:18:30 GMT 2023","2","React HMR","Check host app","","","","Check the content of the Home page exists",""
"unknown","Tue Mar 14 04:20:50 GMT 2023","Tue Mar 14 04:20:50 GMT 2023","1","Angular Universal SSR","It checks components functionality","","","","Checks link changes after click on Home tab & check link is not reverted after reload",""
"passed","Tue Mar 14 04:20:40 GMT 2023","Tue Mar 14 04:20:40 GMT 2023","643","Angular Universal SSR","It checks host app","","","","Checks add new value functionality",""
"passed","Tue Mar 14 04:18:48 GMT 2023","Tue Mar 14 04:18:48 GMT 2023","0","CSS isolation","Check App 2","","","","Check App 2 built and running",""
"passed","Tue Mar 14 04:26:39 GMT 2023","Tue Mar 14 04:26:40 GMT 2023","1295","Vite React Microfrontends","It checks host app","","","","Checks that remote card button text includes counter which changed after click & check value reverted after reload",""
"passed","Tue Mar 14 04:20:35 GMT 2023","Tue Mar 14 04:20:35 GMT 2023","5","Angular Universal SSR","It checks client app","","","","Checks cities block header visibility",""
"passed","Tue Mar 14 04:20:43 GMT 2023","Tue Mar 14 04:20:43 GMT 2023","257","Angular Universal SSR","It checks host app","","","","Checks that tabs quantity equal to 3",""
"passed","Tue Mar 14 04:18:48 GMT 2023","Tue Mar 14 04:18:48 GMT 2023","1","CSS isolation","Check App 1","","","","Check App 1 built and running",""
"passed","Tue Mar 14 04:18:16 GMT 2023","Tue Mar 14 04:18:16 GMT 2023","0","React Nested Routers","It checks shell app","","","","Checks all texted links visibility",""
"passed","Tue Mar 14 04:20:50 GMT 2023","Tue Mar 14 04:20:51 GMT 2023","675","Angular Universal SSR","It checks components functionality","","","","Checks link changes after click on Angular tab & check link is not reverted after reload",""
"passed","Tue Mar 14 04:25:52 GMT 2023","Tue Mar 14 04:25:55 GMT 2023","2649","Vite Vue Microfrontends","It checks host app","","","","Checks console greeting message",""
"passed","Tue Mar 14 04:26:07 GMT 2023","Tue Mar 14 04:26:07 GMT 2023","299","Redux Reducer Injection","Checks application","","","","Checks dispatch RemoteApp NewName Button visibility",""
"passed","Tue Mar 14 04:20:35 GMT 2023","Tue Mar 14 04:20:35 GMT 2023","1","Angular Universal SSR","It checks client app","","","","Checks that both cities links can be clicked",""
"passed","Tue Mar 14 04:25:57 GMT 2023","Tue Mar 14 04:25:58 GMT 2023","706","Vite Vue Microfrontends","It checks host app","","","","Checks that host card button text includes counter which changed after click & check value reverted after reload",""
"passed","Tue Mar 14 04:26:37 GMT 2023","Tue Mar 14 04:26:38 GMT 2023","791","Vite React Microfrontends","It checks host app","","","","Checks remote app card color is set to black",""
"passed","Tue Mar 14 04:18:11 GMT 2023","Tue Mar 14 04:18:11 GMT 2023","0","NextJS React","Check host app","","","","Check button color",""
"passed","Tue Mar 14 04:18:48 GMT 2023","Tue Mar 14 04:18:48 GMT 2023","303","CSS isolation","Check App 2 colors","","","","Check button in App 2 exist",""
"passed","Tue Mar 14 04:26:38 GMT 2023","Tue Mar 14 04:26:39 GMT 2023","1373","Vite React Microfrontends","It checks host app","","","","Checks that host card button text includes counter which changed after click & check value reverted after reload",""
"passed","Tue Mar 14 04:20:39 GMT 2023","Tue Mar 14 04:20:40 GMT 2023","350","Angular Universal SSR","It checks host app","","","","Checks basically added values names",""
"passed","Tue Mar 14 04:18:31 GMT 2023","Tue Mar 14 04:18:31 GMT 2023","574","React HMR","Check remote app","","","","Check the button works",""
"passed","Tue Mar 14 04:25:59 GMT 2023","Tue Mar 14 04:26:00 GMT 2023","416","Vite Vue Microfrontends","It checks names and symbols inside cards","","","","Checks cloud symbol visibility for remote card",""
"passed","Tue Mar 14 04:20:35 GMT 2023","Tue Mar 14 04:20:35 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Checks that selection of city info can be reverted after reload",""
"passed","Tue Mar 14 04:26:06 GMT 2023","Tue Mar 14 04:26:06 GMT 2023","307","Redux Reducer Injection","Checks application","","","","Check that RemoteApp text is visible",""
"passed","Tue Mar 14 04:26:31 GMT 2023","Tue Mar 14 04:26:34 GMT 2023","3290","Vite React Microfrontends","It checks host app","","","","Checks that remote component card appears after loading",""
"passed","Tue Mar 14 04:25:15 GMT 2023","Tue Mar 14 04:25:15 GMT 2023","471","Shared Context","Check App 2","","","","Check App 2 elements (header, subHeader, paragraph)",""
"passed","Tue Mar 14 04:18:48 GMT 2023","Tue Mar 14 04:18:48 GMT 2023","0","CSS isolation","Check App 1","","","","Check button in App 1 exist",""
"passed","Tue Mar 14 04:20:46 GMT 2023","Tue Mar 14 04:20:49 GMT 2023","2853","Angular Universal SSR","It checks host app","","","","Checks added cities block functionality are the same for root and client hosts",""
"passed","Tue Mar 14 04:17:34 GMT 2023","Tue Mar 14 04:17:34 GMT 2023","2","React NextJS -- React Host Remote","Check react-host-remote This is the container App hosted at localhost:8080 starts and running","","","","Check Host This is the container App hosted at localhost:8080 UI and Invoices, Expenses buttons",""
"passed","Tue Mar 14 04:20:50 GMT 2023","Tue Mar 14 04:20:50 GMT 2023","639","Angular Universal SSR","It checks components functionality","","","","Checks that Angular component element text will be visible only if Angular tab is active & text is not reverted after reload",""
"passed","Tue Mar 14 04:20:42 GMT 2023","Tue Mar 14 04:20:43 GMT 2023","265","Angular Universal SSR","It checks host app","","","","Checks app home component element text",""
"passed","Tue Mar 14 04:20:36 GMT 2023","Tue Mar 14 04:20:36 GMT 2023","458","Angular Universal SSR","It checks host app","","","","Checks app root component header text",""
"passed","Tue Mar 14 04:20:37 GMT 2023","Tue Mar 14 04:20:38 GMT 2023","311","Angular Universal SSR","It checks host app","","","","Checks value input button text",""
"passed","Tue Mar 14 04:19:08 GMT 2023","Tue Mar 14 04:19:08 GMT 2023","561","Angular 14 React","Check Angular-React Application","","","","Check fields validation",""
"passed","Tue Mar 14 04:19:07 GMT 2023","Tue Mar 14 04:19:08 GMT 2023","902","Angular 14 React","Check Angular-React Application","","","","Remove user from the table",""
"passed","Tue Mar 14 04:26:48 GMT 2023","Tue Mar 14 04:26:48 GMT 2023","426","Vite Svelte Microfrontends","It checks names and symbols inside cards","","","","Checks star symbol visibility for host card",""
"passed","Tue Mar 14 04:20:42 GMT 2023","Tue Mar 14 04:20:42 GMT 2023","872","Angular Universal SSR","It checks host app","","","","Checks that newly added value disappears after reload",""
"passed","Tue Mar 14 04:18:11 GMT 2023","Tue Mar 14 04:18:11 GMT 2023","2","NextJS React","Check host app","","","","Check buttons exist",""
"passed","Tue Mar 14 04:18:17 GMT 2023","Tue Mar 14 04:18:18 GMT 2023","560","React Nested Routers","It checks app1/app2","","","","Checks that on click on link url texts on page changed & changes is not reverted after reload",""
"passed","Tue Mar 14 04:26:06 GMT 2023","Tue Mar 14 04:26:07 GMT 2023","251","Redux Reducer Injection","Checks application","","","","Check that RemoteApp's name from the redux store :  text is visible",""
"passed","Tue Mar 14 04:25:55 GMT 2023","Tue Mar 14 04:25:55 GMT 2023","446","Vite Vue Microfrontends","It checks host app","","","","Checks both cards includes button",""
"passed","Tue Mar 14 04:18:16 GMT 2023","Tue Mar 14 04:18:16 GMT 2023","0","React Nested Routers","It checks shell app","","","","Checks base page message & clicks each link by text & checks changes in page message and url & check reload does not revert changes",""
"passed","Tue Mar 14 04:19:06 GMT 2023","Tue Mar 14 04:19:07 GMT 2023","958","Angular 14 React","Check Angular-React Application","","","","Add user to the table",""
"passed","Tue Mar 14 04:20:43 GMT 2023","Tue Mar 14 04:20:44 GMT 2023","475","Angular Universal SSR","It checks host app","","","","Checks cities block appears after click on federation tab",""
"passed","Tue Mar 14 04:20:35 GMT 2023","Tue Mar 14 04:20:35 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Checks base cities names visibility",""
"passed","Tue Mar 14 04:20:38 GMT 2023","Tue Mar 14 04:20:38 GMT 2023","294","Angular Universal SSR","It checks host app","","","","Checks value input button is not disabled",""
"passed","Tue Mar 14 04:18:12 GMT 2023","Tue Mar 14 04:18:12 GMT 2023","294","NextJS React","Check remote app","","","","Check button color",""
"passed","Tue Mar 14 04:18:16 GMT 2023","Tue Mar 14 04:18:16 GMT 2023","2","React Nested Routers","It checks shell app","","","","Checks that base link set to app 1",""
"passed","Tue Mar 14 04:20:35 GMT 2023","Tue Mar 14 04:20:36 GMT 2023","602","Angular Universal SSR","It checks host app","","","","Checks app root component visibility",""
"passed","Tue Mar 14 04:20:36 GMT 2023","Tue Mar 14 04:20:37 GMT 2023","324","Angular Universal SSR","It checks host app","","","","Checks value input visibility",""
"passed","Tue Mar 14 04:26:47 GMT 2023","Tue Mar 14 04:26:48 GMT 2023","1271","Vite Svelte Microfrontends","It checks host app","","","","Checks console messages",""
"passed","Tue Mar 14 04:26:40 GMT 2023","Tue Mar 14 04:26:41 GMT 2023","614","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks star symbol visibility for host card",""
"passed","Tue Mar 14 04:25:55 GMT 2023","Tue Mar 14 04:25:56 GMT 2023","435","Vite Vue Microfrontends","It checks host app","","","","Checks both cards button is not disabled",""
"passed","Tue Mar 14 04:18:11 GMT 2023","Tue Mar 14 04:18:12 GMT 2023","676","NextJS React","Check remote app","","","","Check button exists",""
"unknown","Tue Mar 14 04:26:04 GMT 2023","Tue Mar 14 04:26:04 GMT 2023","5","UMD Federation","Check app1 and app2 starts and running + emenets exist on the page","","","","Check App1 elements",""
"passed","Tue Mar 14 04:26:07 GMT 2023","Tue Mar 14 04:26:08 GMT 2023","612","Redux Reducer Injection","Checks application","","","","Checks that Remote App name Updated",""
"passed","Tue Mar 14 04:19:04 GMT 2023","Tue Mar 14 04:19:06 GMT 2023","1492","Angular 14 React","Check Angular-React Application","","","","Check App build and running",""
"passed","Tue Mar 14 04:26:20 GMT 2023","Tue Mar 14 04:26:20 GMT 2023","566","Angular 12 microfrontends","Check MDMF PROFILE","","","","Check MDMF PROFILE build and running (Check elements: Navigation, Header, Paragpaph)",""
"passed","Tue Mar 14 04:25:59 GMT 2023","Tue Mar 14 04:25:59 GMT 2023","399","Vite Vue Microfrontends","It checks names and symbols inside cards","","","","Checks host card includes status",""
"passed","Tue Mar 14 04:20:38 GMT 2023","Tue Mar 14 04:20:38 GMT 2023","304","Angular Universal SSR","It checks host app","","","","Checks value input button color",""
"passed","Tue Mar 14 04:26:49 GMT 2023","Tue Mar 14 04:26:49 GMT 2023","377","Vite Svelte Microfrontends","It checks names and symbols inside cards","","","","Checks cloud symbol visibility for remote card",""
"passed","Tue Mar 14 04:26:36 GMT 2023","Tue Mar 14 04:26:37 GMT 2023","526","Vite React Microfrontends","It checks host app","","","","Checks host app card color is set to blue",""
