"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 21 22:20:27 GMT 2023","Tue Mar 21 22:20:28 GMT 2023","948","Angular 14 React","Check Angular-React Application","","","","Remove user from the table",""
"passed","Tue Mar 21 22:22:41 GMT 2023","Tue Mar 21 22:22:42 GMT 2023","869","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check added user visible on both Apps",""
"passed","Tue Mar 21 22:20:28 GMT 2023","Tue Mar 21 22:20:28 GMT 2023","742","Angular 14 React","Check Angular-React Application","","","","Check fields validation",""
"passed","Tue Mar 21 22:23:13 GMT 2023","Tue Mar 21 22:23:16 GMT 2023","3203","Angular 11 microfrontends NGXS","Check MDMF SHELL App Page","","","","Check App is build and running",""
"passed","Tue Mar 21 22:22:40 GMT 2023","Tue Mar 21 22:22:41 GMT 2023","470","Angular 15 microfrontends lazy components","Check MDMF PROFILE App Page","","","","Check App is build and running",""
"passed","Tue Mar 21 22:23:31 GMT 2023","Tue Mar 21 22:23:33 GMT 2023","1970","","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Profile)",""
"passed","Tue Mar 21 22:23:30 GMT 2023","Tue Mar 21 22:23:31 GMT 2023","1298","","Check Apps functionality","","","","Check removing user from table (Remove form Shell)",""
"passed","Tue Mar 21 22:23:35 GMT 2023","Tue Mar 21 22:23:36 GMT 2023","821","","Check Apps functionality","","","","Check fileds validation",""
"passed","Tue Mar 21 22:22:31 GMT 2023","Tue Mar 21 22:22:33 GMT 2023","1723","Angular 15 microfrontends lazy components","Check MDMF SHELL App Page","","","","Check App is build and running",""
"passed","Tue Mar 21 22:22:47 GMT 2023","Tue Mar 21 22:22:47 GMT 2023","475","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check fields validation",""
"passed","Tue Mar 21 22:20:25 GMT 2023","Tue Mar 21 22:20:27 GMT 2023","1117","Angular 14 React","Check Angular-React Application","","","","Add user to the table",""
"passed","Tue Mar 21 22:22:43 GMT 2023","Tue Mar 21 22:22:44 GMT 2023","1029","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check removing user from table (Remove form Shell)",""
"passed","Tue Mar 21 22:20:23 GMT 2023","Tue Mar 21 22:20:25 GMT 2023","2838","Angular 14 React","Check Angular-React Application","","","","Check App build and running",""
"passed","Tue Mar 21 22:23:29 GMT 2023","Tue Mar 21 22:23:30 GMT 2023","1281","","Check Apps functionality","","","","Check removing user from table (Remove form Profile)",""
"passed","Tue Mar 21 22:23:27 GMT 2023","Tue Mar 21 22:23:29 GMT 2023","1314","","Check Apps functionality","","","","Check added user visible on both Apps",""
"passed","Tue Mar 21 22:22:44 GMT 2023","Tue Mar 21 22:22:45 GMT 2023","1448","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Profile)",""
"passed","Tue Mar 21 22:22:42 GMT 2023","Tue Mar 21 22:22:43 GMT 2023","920","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check removing user from table (Remove form Profile)",""
"passed","Tue Mar 21 22:22:45 GMT 2023","Tue Mar 21 22:22:47 GMT 2023","1661","Angular 15 microfrontends lazy components","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Shell)",""
"passed","Tue Mar 21 22:23:33 GMT 2023","Tue Mar 21 22:23:35 GMT 2023","2104","","Check Apps functionality","","","","Check adding two users and delete one of them (Remove form Shell)",""
"passed","Tue Mar 21 22:23:27 GMT 2023","Tue Mar 21 22:23:27 GMT 2023","698","Angular 11 microfrontends NGXS","Check MDMF PROFILE App Page","","","","Check App is build and running",""
