"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 15 13:41:27 GMT 2023","Wed Mar 15 13:41:27 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check UI Library elements",""
"passed","Wed Mar 15 13:41:27 GMT 2023","Wed Mar 15 13:41:28 GMT 2023","441","Comprehemsive Demo React 16","Check is Comprehensive Demo App5 working and have elements","","","","Check Application functionality (Alert message & close button exist)",""
"passed","Wed Mar 15 13:40:55 GMT 2023","Wed Mar 15 13:40:55 GMT 2023","284","Comprehencive Demo React 18","Check is Comprehensive Demo App5 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Wed Mar 15 13:41:27 GMT 2023","Wed Mar 15 13:41:27 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Dialog elements",""
"passed","Wed Mar 15 13:40:55 GMT 2023","Wed Mar 15 13:40:55 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Routing elements",""
"passed","Wed Mar 15 13:41:27 GMT 2023","Wed Mar 15 13:41:27 GMT 2023","330","Comprehemsive Demo React 16","Check is Comprehensive Demo App5 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Wed Mar 15 13:40:55 GMT 2023","Wed Mar 15 13:40:55 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App2 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Wed Mar 15 13:40:55 GMT 2023","Wed Mar 15 13:40:55 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Svelte Page elements",""
"passed","Wed Mar 15 13:41:27 GMT 2023","Wed Mar 15 13:41:27 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Svelte Page elements",""
"passed","Wed Mar 15 13:40:55 GMT 2023","Wed Mar 15 13:40:55 GMT 2023","1","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check UI Library elements",""
"passed","Wed Mar 15 13:41:27 GMT 2023","Wed Mar 15 13:41:27 GMT 2023","1","Comprehemsive Demo React 16","Check is Comprehensive Demo App4 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Wed Mar 15 13:40:55 GMT 2023","Wed Mar 15 13:40:55 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Dialog elements",""
"passed","Wed Mar 15 13:40:55 GMT 2023","Wed Mar 15 13:40:55 GMT 2023","365","Comprehencive Demo React 18","Check is Comprehensive Demo App5 working and have elements","","","","Check Application functionality (Alert message & close button exist)",""
"passed","Wed Mar 15 13:40:55 GMT 2023","Wed Mar 15 13:40:55 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App3 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Wed Mar 15 13:40:55 GMT 2023","Wed Mar 15 13:40:55 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App4 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Wed Mar 15 13:40:55 GMT 2023","Wed Mar 15 13:40:55 GMT 2023","2","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Wed Mar 15 13:41:27 GMT 2023","Wed Mar 15 13:41:27 GMT 2023","2","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Wed Mar 15 13:40:55 GMT 2023","Wed Mar 15 13:40:55 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Main Tab Functionality",""
"passed","Wed Mar 15 13:41:27 GMT 2023","Wed Mar 15 13:41:27 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App3 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Wed Mar 15 13:41:27 GMT 2023","Wed Mar 15 13:41:27 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App2 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Wed Mar 15 13:41:27 GMT 2023","Wed Mar 15 13:41:27 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Main Tab Functionality",""
"passed","Wed Mar 15 13:41:27 GMT 2023","Wed Mar 15 13:41:27 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Routing elements",""
