"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 17 06:55:45 GMT 2023","Fri Mar 17 06:55:46 GMT 2023","282","Angular Universal SSR","It checks host app","","","","Checks basically added values names",""
"passed","Fri Mar 17 06:55:42 GMT 2023","Fri Mar 17 06:55:43 GMT 2023","279","Angular Universal SSR","It checks host app","","","","Checks app root component header text",""
"passed","Fri Mar 17 07:20:58 GMT 2023","Fri Mar 17 07:20:58 GMT 2023","0","Typescript Monorepo","It checks typescript-monorepo apps","","","","Check App 1 app name visibility",""
"passed","Fri Mar 17 06:56:46 GMT 2023","Fri Mar 17 06:56:46 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App2 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Fri Mar 17 07:04:34 GMT 2023","Fri Mar 17 07:04:34 GMT 2023","273","Different React Versions Isolated","Check App 2","","","","Check App 2 have App 2 subheader",""
"passed","Fri Mar 17 06:55:38 GMT 2023","Fri Mar 17 06:55:39 GMT 2023","1244","","Check Apps functionality","","","","Check removing user from table (Remove form Shell)",""
"passed","Fri Mar 17 07:21:26 GMT 2023","Fri Mar 17 07:21:27 GMT 2023","737","Vite React Microfrontends","It checks host app","","","","Checks both cards button is not disabled",""
"passed","Fri Mar 17 07:03:23 GMT 2023","Fri Mar 17 07:03:23 GMT 2023","0","Dynamic System Host","Check App 2","","","","Check App 2 built and running",""
"passed","Fri Mar 17 07:12:16 GMT 2023","Fri Mar 17 07:12:19 GMT 2023","3007","NextJS SSR","Check the header content of Shop page","","","","Check the main content of Shop page",""
"passed","Fri Mar 17 07:04:12 GMT 2023","Fri Mar 17 07:04:12 GMT 2023","0","Nested","Check App 2","","","","Check elements exist",""
"passed","Fri Mar 17 06:56:05 GMT 2023","Fri Mar 17 06:56:05 GMT 2023","350","Complete React case","Check App1","","","","Check App buttons",""
"passed","Fri Mar 17 06:53:58 GMT 2023","Fri Mar 17 06:53:58 GMT 2023","1","CSS isolation","Check App 1","","","","Check App 1 built and running",""
"passed","Fri Mar 17 07:20:42 GMT 2023","Fri Mar 17 07:20:42 GMT 2023","0","Typescript Project Reference","It checks typescript-project-references apps","","","","Check App 1 contains button",""
"passed","Fri Mar 17 07:18:35 GMT 2023","Fri Mar 17 07:18:35 GMT 2023","408","Third Party Scripts","It checks basic host-remote app","","","","Checks app description visibility",""
"passed","Fri Mar 17 07:03:45 GMT 2023","Fri Mar 17 07:03:45 GMT 2023","1","Dynamic Remotes","Check App 1","","","","Check App 1 elements exist on the page",""
"passed","Fri Mar 17 07:11:34 GMT 2023","Fri Mar 17 07:11:37 GMT 2023","2779","NextJS SSR","Check links on Home page","","","","Check that Shop text includes link, is not disabled",""
"passed","Fri Mar 17 07:12:00 GMT 2023","Fri Mar 17 07:12:07 GMT 2023","6614","NextJS SSR","Check links on Home page","","","","Check that Shop navigation link works",""
"passed","Fri Mar 17 07:21:35 GMT 2023","Fri Mar 17 07:21:36 GMT 2023","880","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks remote card includes status",""
"passed","Fri Mar 17 06:55:48 GMT 2023","Fri Mar 17 06:55:48 GMT 2023","258","Angular Universal SSR","It checks host app","","","","Checks app home component element text",""
"passed","Fri Mar 17 07:21:15 GMT 2023","Fri Mar 17 07:21:15 GMT 2023","157","Startup Code","It checks startup-code apps","","","","Check App 2 app name visibility",""
"passed","Fri Mar 17 06:55:49 GMT 2023","Fri Mar 17 06:55:49 GMT 2023","436","Angular Universal SSR","It checks host app","","","","Checks cities block appears after click on federation tab",""
"passed","Fri Mar 17 06:56:46 GMT 2023","Fri Mar 17 06:56:46 GMT 2023","0","Comprehencive Demo React 18","Check is Comprehensive Demo App1 working and have elements","","","","Check Routing elements",""
"passed","Fri Mar 17 07:04:03 GMT 2023","Fri Mar 17 07:04:03 GMT 2023","0","Federated npm","Check App 2","","","","Check button text visibility",""
"passed","Fri Mar 17 07:24:36 GMT 2023","Fri Mar 17 07:24:37 GMT 2023","577","Vite Vue Microfrontends","It checks host app","","","","Checks both cards includes button",""
"passed","Fri Mar 17 07:04:33 GMT 2023","Fri Mar 17 07:04:33 GMT 2023","3","Different React Versions Isolated","Check App 1","","","","Check App 1 have Host Application - React Version 17.0.2 header",""
"passed","Fri Mar 17 07:24:36 GMT 2023","Fri Mar 17 07:24:37 GMT 2023","416","Vue 2 in Vue 3","It checks vue2-in-vue3 connection sample","","","","Check Vue3 App header visibility",""
"passed","Fri Mar 17 06:56:05 GMT 2023","Fri Mar 17 06:56:06 GMT 2023","787","Complete React case","Check App1","","","","Check App Dialog popup",""
"passed","Fri Mar 17 07:20:43 GMT 2023","Fri Mar 17 07:20:43 GMT 2023","230","Typescript Project Reference","It checks typescript-project-references apps","","","","Checks that both apps shares button with same text",""
