"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 31 04:42:53 GMT 2023","Tue Oct 31 04:42:54 GMT 2023","365","Vite Vue Microfrontends","It checks names and symbols inside cards","","","","Checks cloud symbol visibility for remote card",""
"passed","Tue Oct 31 04:37:14 GMT 2023","Tue Oct 31 04:37:14 GMT 2023","1","Dynamic Remotes","Check App 2","","","","Check elements functionality in App 2",""
"passed","Tue Oct 31 04:34:14 GMT 2023","Tue Oct 31 04:34:14 GMT 2023","1","Basic Host remote","Check App 1","","","","Check App 1 built and running",""
"broken","Tue Oct 31 04:36:38 GMT 2023","Tue Oct 31 04:36:39 GMT 2023","534","Complete React case","Check App1","","","","Check App build and running",""
"passed","Tue Oct 31 04:33:56 GMT 2023","Tue Oct 31 04:33:56 GMT 2023","2","Dynamic Remotes SYnchronous imports","Check App 1","","","","Check App 1 elements exis on the page",""
"passed","Tue Oct 31 04:37:14 GMT 2023","Tue Oct 31 04:37:14 GMT 2023","0","Dynamic Remotes","Check App 2","","","","Check buttons in App 2 exist",""
"passed","Tue Oct 31 04:37:14 GMT 2023","Tue Oct 31 04:37:14 GMT 2023","0","Dynamic Remotes","Check App 1","","","","Check elements functionality in App 1",""
"skipped","Tue Oct 31 04:36:39 GMT 2023","Tue Oct 31 04:36:39 GMT 2023","0","Complete React case","Check App1","","","","Check App Dialog popup",""
"passed","Tue Oct 31 04:35:30 GMT 2023","Tue Oct 31 04:35:31 GMT 2023","466","Automatic Vendor Sharing","Check App 2","","","","Check App 2 header and subheader exist on the page",""
"passed","Tue Oct 31 04:42:52 GMT 2023","Tue Oct 31 04:42:53 GMT 2023","414","Vite Vue Microfrontends","It checks names and symbols inside cards","","","","Checks star symbol visibility for host card",""
"passed","Tue Oct 31 04:42:51 GMT 2023","Tue Oct 31 04:42:52 GMT 2023","810","Vite Vue Microfrontends","It checks host app","","","","Checks that host card button text includes counter which changed after click & check value reverted after reload",""
