"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 09 16:48:04 GMT 2023","Thu Feb 09 16:48:04 GMT 2023","0","React Nested Routers","App2 remote","pageB","","","should contain a link allowing to navigate to pageA",""
"passed","Thu Feb 09 16:47:36 GMT 2023","Thu Feb 09 16:47:36 GMT 2023","199","Vue 3 Demo","It checks layout app","","","","Checks remote component includes component state message",""
"passed","Thu Feb 09 16:48:23 GMT 2023","Thu Feb 09 16:48:23 GMT 2023","400","Vite Vue Microfrontends","It checks host app","","","","Checks remote app card color is set to black",""
"passed","Thu Feb 09 16:47:35 GMT 2023","Thu Feb 09 16:47:35 GMT 2023","0","Vue 3 Demo","It checks app names & messages","","","","Checks that button is not disabled",""
"passed","Thu Feb 09 16:47:36 GMT 2023","Thu Feb 09 16:47:36 GMT 2023","189","Vue 3 Demo","It checks layout app","","","","Checks remote component includes remote header",""
"passed","Thu Feb 09 16:48:26 GMT 2023","Thu Feb 09 16:48:26 GMT 2023","429","Vite Vue Microfrontends","It checks names and symbols inside cards","","","","Checks cloud symbol visibility for remote card",""
"passed","Thu Feb 09 16:48:09 GMT 2023","Thu Feb 09 16:48:09 GMT 2023","397","Native Federation React","It checks host apps' component","","","","Checks buttons are not disabled",""
"passed","Thu Feb 09 16:48:10 GMT 2023","Thu Feb 09 16:48:11 GMT 2023","383","Native Federation React","It checks host apps' component","","","","Checks both buttons contain same text",""
"passed","Thu Feb 09 16:48:07 GMT 2023","Thu Feb 09 16:48:08 GMT 2023","441","Native Federation React","It checks host apps' component","","","","Checks change components message visibility",""
"passed","Thu Feb 09 16:48:55 GMT 2023","Thu Feb 09 16:48:55 GMT 2023","486","Vite Svelte Microfrontends","It checks names and symbols inside cards","","","","Checks star symbol visibility for host card",""
"passed","Thu Feb 09 16:47:35 GMT 2023","Thu Feb 09 16:47:35 GMT 2023","265","Vue 3 Demo","It checks layout app","","","","Checks page header with text visibility",""
"passed","Thu Feb 09 16:48:05 GMT 2023","Thu Feb 09 16:48:06 GMT 2023","790","Native Federation React","It checks host apps' component","","","","Checks apps console loading module message",""
"passed","Thu Feb 09 16:48:25 GMT 2023","Thu Feb 09 16:48:25 GMT 2023","2","Shared Routes 2","Check Shared-routes App 1 starts and running","","","","Check App 1 UI and buttons Home, About",""
"passed","Thu Feb 09 16:48:24 GMT 2023","Thu Feb 09 16:48:24 GMT 2023","3","NextJS React","Check host app","","","","Check buttons exist",""
"passed","Thu Feb 09 16:49:25 GMT 2023","Thu Feb 09 16:49:26 GMT 2023","974","Angular 14 React","Check Angular-React Application","","","","Remove user from the table",""
"passed","Thu Feb 09 16:48:06 GMT 2023","Thu Feb 09 16:48:07 GMT 2023","506","Native Federation React","It checks host apps' component","","","","Checks apps console remote module message",""
"passed","Thu Feb 09 16:47:35 GMT 2023","Thu Feb 09 16:47:35 GMT 2023","0","Vue 3 Demo","It checks app names & messages","","","","Checks component state message style",""
"passed","Thu Feb 09 16:48:08 GMT 2023","Thu Feb 09 16:48:08 GMT 2023","441","Native Federation React","It checks host apps' component","","","","Checks both links has same names",""
"passed","Thu Feb 09 16:48:12 GMT 2023","Thu Feb 09 16:48:13 GMT 2023","926","Native Federation React","It checks host apps' component","","","","Checks that host button text includes counter which changed after click & check value reverted after reload",""
"passed","Thu Feb 09 16:48:04 GMT 2023","Thu Feb 09 16:48:04 GMT 2023","0","React Nested Routers","App1 remote","page1","","","should be rendered when loaded on its relative path",""
"passed","Thu Feb 09 16:46:57 GMT 2023","Thu Feb 09 16:46:57 GMT 2023","1","CSS isolation","Check App 1 colors","","","","Check App 1 color text",""
"passed","Thu Feb 09 16:48:13 GMT 2023","Thu Feb 09 16:48:14 GMT 2023","967","Native Federation React","It checks host apps' component","","","","Checks that remote button text includes counter which changed after click & check value reverted after reload",""
"passed","Thu Feb 09 16:48:04 GMT 2023","Thu Feb 09 16:48:04 GMT 2023","1","React Nested Routers","App1 remote","page1","","","should contain a link allowing to navigate to page2",""
"passed","Thu Feb 09 16:47:20 GMT 2023","Thu Feb 09 16:47:20 GMT 2023","529","Vite React Microfrontends","It checks host app","","","","Checks both cards includes button",""
"passed","Thu Feb 09 16:49:24 GMT 2023","Thu Feb 09 16:49:25 GMT 2023","958","Angular 14 React","Check Angular-React Application","","","","Add user to the table",""
