"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 17 21:26:49 GMT 2023","Mon Apr 17 21:26:50 GMT 2023","889","Vite React Microfrontends","It checks host app","","","","Checks both cards includes button",""
"failed","Mon Apr 17 21:26:48 GMT 2023","Mon Apr 17 21:26:49 GMT 2023","639","React 18 Server 2 Server","Check App1","","","","Check App headers and buttons visability",""
"passed","Mon Apr 17 21:26:50 GMT 2023","Mon Apr 17 21:26:51 GMT 2023","926","Vite React Microfrontends","It checks host app","","","","Checks both cards button is not disabled",""
"passed","Mon Apr 17 21:28:07 GMT 2023","Mon Apr 17 21:28:07 GMT 2023","525","Angular 14 React","Check Angular-React Application","","","","Check fields validation",""
"passed","Mon Apr 17 21:29:42 GMT 2023","Mon Apr 17 21:29:42 GMT 2023","311","Typescript Project Reference","It checks typescript-project-references apps","","","","Check App 2 app name visibility",""
"passed","Mon Apr 17 21:26:58 GMT 2023","Mon Apr 17 21:26:58 GMT 2023","942","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks host card includes status",""
"passed","Mon Apr 17 21:26:58 GMT 2023","Mon Apr 17 21:26:59 GMT 2023","924","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks cloud symbol visibility for remote card",""
"broken","Mon Apr 17 21:26:51 GMT 2023","Mon Apr 17 21:26:52 GMT 2023","896","React 18 Server 2 Server","Check App2","","","","Check App elements visability",""
"passed","Mon Apr 17 21:29:43 GMT 2023","Mon Apr 17 21:29:45 GMT 2023","1522","Typescript Project Reference","It checks typescript-project-references apps","","","","Checks that apps names is not equal",""
"passed","Mon Apr 17 21:29:11 GMT 2023","Mon Apr 17 21:29:11 GMT 2023","333","Different React Versions Typescript","Check App2","","","","Check App elements visability",""
"passed","Mon Apr 17 21:26:52 GMT 2023","Mon Apr 17 21:26:53 GMT 2023","830","Vite React Microfrontends","It checks host app","","","","Checks remote app card color is set to black",""
"passed","Mon Apr 17 21:29:43 GMT 2023","Mon Apr 17 21:29:43 GMT 2023","286","Typescript Project Reference","It checks typescript-project-references apps","","","","Checks that button in App 2 is not disabled",""
"passed","Mon Apr 17 21:29:42 GMT 2023","Mon Apr 17 21:29:42 GMT 2023","0","Typescript Project Reference","It checks typescript-project-references apps","","","","Check App 1 app name visibility",""
"passed","Mon Apr 17 21:29:11 GMT 2023","Mon Apr 17 21:29:11 GMT 2023","1","Different React Versions Typescript","Check App1","","","","Check that filled text appear in header",""
"skipped","Mon Apr 17 21:26:52 GMT 2023","Mon Apr 17 21:26:52 GMT 2023","0","React 18 Server 2 Server","Check App2","","","","Check that App 2 Content Block with filled text appear",""
"passed","Mon Apr 17 21:31:06 GMT 2023","Mon Apr 17 21:31:06 GMT 2023","595","React 18 Code Splitting","Check App2","","","","Check that App 2 Content Block with filled text appear",""
"passed","Mon Apr 17 21:26:51 GMT 2023","Mon Apr 17 21:26:52 GMT 2023","689","Vite React Microfrontends","It checks host app","","","","Checks host app card color is set to blue",""
"passed","Mon Apr 17 21:28:05 GMT 2023","Mon Apr 17 21:28:06 GMT 2023","920","Angular 14 React","Check Angular-React Application","","","","Add user to the table",""
"passed","Mon Apr 17 21:26:51 GMT 2023","Mon Apr 17 21:26:51 GMT 2023","915","Vite React Microfrontends","It checks host app","","","","Checks both cards button shares same color",""
"passed","Mon Apr 17 21:28:04 GMT 2023","Mon Apr 17 21:28:05 GMT 2023","1277","Angular 14 React","Check Angular-React Application","","","","Check App build and running",""
"passed","Mon Apr 17 21:29:11 GMT 2023","Mon Apr 17 21:29:11 GMT 2023","1","Different React Versions Typescript","Check App1","","","","Check App headers and buttons visability",""
"passed","Mon Apr 17 21:26:56 GMT 2023","Mon Apr 17 21:26:58 GMT 2023","1052","Vite React Microfrontends","It checks names and symbols inside cards","","","","Checks star symbol visibility for host card",""
"passed","Mon Apr 17 21:26:53 GMT 2023","Mon Apr 17 21:26:55 GMT 2023","1537","Vite React Microfrontends","It checks host app","","","","Checks that host card button text includes counter which changed after click & check value reverted after reload",""
