"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 18 06:35:03 GMT 2023","Tue Apr 18 06:35:03 GMT 2023","190","Vue 2 in Vue 3","It checks vue2-in-vue3 connection sample","","","","Check that in Vue3 App app by default counter set to 0",""
"passed","Tue Apr 18 06:09:25 GMT 2023","Tue Apr 18 06:09:25 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Dialog elements",""
"passed","Tue Apr 18 06:35:32 GMT 2023","Tue Apr 18 06:35:32 GMT 2023","0","Typescript Project Reference","It checks typescript-project-references apps","","","","Check App 1 contains button",""
"passed","Tue Apr 18 06:07:37 GMT 2023","Tue Apr 18 06:07:38 GMT 2023","567","Angular Universal SSR","It checks components functionality","","","","Checks that Angular component element text will be visible only if Angular tab is active & text is not reverted after reload",""
"passed","Tue Apr 18 06:32:06 GMT 2023","Tue Apr 18 06:32:06 GMT 2023","0","Typescript Monorepo","It checks typescript-monorepo apps","","","","Check App 1 contains button",""
"passed","Tue Apr 18 06:17:45 GMT 2023","Tue Apr 18 06:17:45 GMT 2023","0","Dynamic Remotes","Check App 2","","","","Check elements functionality in App 2",""
"passed","Tue Apr 18 06:09:25 GMT 2023","Tue Apr 18 06:09:25 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check Main Tab Functionality",""
"passed","Tue Apr 18 06:32:07 GMT 2023","Tue Apr 18 06:32:08 GMT 2023","1268","Typescript Monorepo","It checks typescript-monorepo apps","","","","Checks that apps names is not equal",""
"passed","Tue Apr 18 06:20:40 GMT 2023","Tue Apr 18 06:20:40 GMT 2023","1","Different React Versions Typescript","Check App1","","","","Check that filled text appear in header",""
"passed","Tue Apr 18 06:35:32 GMT 2023","Tue Apr 18 06:35:33 GMT 2023","329","Typescript Project Reference","It checks typescript-project-references apps","","","","Check App 2 app name visibility",""
"passed","Tue Apr 18 06:07:32 GMT 2023","Tue Apr 18 06:07:32 GMT 2023","230","Angular Universal SSR","It checks host app","","","","Checks tab names visibility",""
"passed","Tue Apr 18 06:17:46 GMT 2023","Tue Apr 18 06:17:46 GMT 2023","501","Dynamic Remotes","Check App 3","","","","Check buttons in App 3 exist",""
"passed","Tue Apr 18 06:07:36 GMT 2023","Tue Apr 18 06:07:37 GMT 2023","537","Angular Universal SSR","It checks components functionality","","","","Checks that Home component element text will be visible only if Home tab is active & text is not reverted after reload",""
"passed","Tue Apr 18 06:40:37 GMT 2023","Tue Apr 18 06:40:37 GMT 2023","400","Vue 3 Demo","It checks layout app","","","","Checks layout app includes remote component",""
"passed","Tue Apr 18 06:07:15 GMT 2023","Tue Apr 18 06:07:15 GMT 2023","260","Automatic Vendor Sharing","Check App 2","","","","Check button property in App 2",""
"passed","Tue Apr 18 06:16:35 GMT 2023","Tue Apr 18 06:16:35 GMT 2023","3","Delegate Modules","Check App 1","","","","Check header block with text visibility",""
"passed","Tue Apr 18 06:07:28 GMT 2023","Tue Apr 18 06:07:29 GMT 2023","298","Angular Universal SSR","It checks host app","","","","Checks basically added values names",""
"passed","Tue Apr 18 06:07:38 GMT 2023","Tue Apr 18 06:07:38 GMT 2023","589","Angular Universal SSR","It checks components functionality","","","","Checks link changes after click on Angular tab & check link is not reverted after reload",""
"passed","Tue Apr 18 06:07:09 GMT 2023","Tue Apr 18 06:07:09 GMT 2023","1","Basic Host remote","Check App 1","","","","Check App 1 built and running",""
"passed","Tue Apr 18 06:16:33 GMT 2023","Tue Apr 18 06:16:34 GMT 2023","744","Dynamic System Host","Check App 3","","","","Check App 3 built and running",""
"passed","Tue Apr 18 06:36:39 GMT 2023","Tue Apr 18 06:36:40 GMT 2023","441","Vite React Simple","It checks elements colors/functionality","","","","Checks header block color",""
"passed","Tue Apr 18 06:22:28 GMT 2023","Tue Apr 18 06:22:28 GMT 2023","0","Nested","Check App 2","","","","Check elements exist",""
"passed","Tue Apr 18 06:29:08 GMT 2023","Tue Apr 18 06:29:08 GMT 2023","285","Redux Reducer Injection","Checks application","","","","Checks dispatch RemoteApp NewName Button visibility",""
"skipped","Tue Apr 18 06:28:00 GMT 2023","Tue Apr 18 06:28:00 GMT 2023","150","React in Vue","Check React in Vue Apps","","","","Check change button name",""
"passed","Tue Apr 18 06:07:09 GMT 2023","Tue Apr 18 06:07:10 GMT 2023","250","Basic Host remote","Check App 2","","","","Check buttons in App 2 exist",""
"passed","Tue Apr 18 06:36:37 GMT 2023","Tue Apr 18 06:36:38 GMT 2023","550","Vite React Simple","It checks elements visibility/functionality","","","","Checks edit message visibility",""
"passed","Tue Apr 18 06:40:36 GMT 2023","Tue Apr 18 06:40:36 GMT 2023","0","Vue 3 Demo","It checks app names & messages","","","","Checks component state message visibility",""
"passed","Tue Apr 18 06:19:21 GMT 2023","Tue Apr 18 06:19:22 GMT 2023","686","Federated npm","Check App 3","","","","Check header block with text visibility",""
"passed","Tue Apr 18 06:22:28 GMT 2023","Tue Apr 18 06:22:28 GMT 2023","214","Nested","Check App 3","","","","Check button color",""
"passed","Tue Apr 18 06:37:01 GMT 2023","Tue Apr 18 06:37:02 GMT 2023","202","Vue 3 Demo Federation with Vite","It checks webpack side app","","","","Checks that Webpack button stands as the first in the group",""
"passed","Tue Apr 18 06:09:25 GMT 2023","Tue Apr 18 06:09:25 GMT 2023","2","Comprehemsive Demo React 16","Check is Comprehensive Demo App1 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Apr 18 06:09:25 GMT 2023","Tue Apr 18 06:09:25 GMT 2023","0","Comprehemsive Demo React 16","Check is Comprehensive Demo App4 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Apr 18 06:19:21 GMT 2023","Tue Apr 18 06:19:21 GMT 2023","1","Federated npm","Check App 1","","","","Check header block with text visibility",""
"passed","Tue Apr 18 06:36:42 GMT 2023","Tue Apr 18 06:36:42 GMT 2023","454","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button color",""
"passed","Tue Apr 18 06:28:05 GMT 2023","Tue Apr 18 06:28:05 GMT 2023","274","Self Healing","It checks self-healing apps","","","","Checks Self-Healing header visibility",""
"passed","Tue Apr 18 06:26:55 GMT 2023","Tue Apr 18 06:26:55 GMT 2023","394","React NextJS -- React Host Remote","Check react-host-remote This is the Remote App hosted at localhost:8081) starts and running","","","","Check Host This is the Remote App hosted at localhost:8081) UI and Invoices, Expenses buttons",""
"passed","Tue Apr 18 06:35:02 GMT 2023","Tue Apr 18 06:35:02 GMT 2023","0","Vue 2 in Vue 3","It checks vue2-in-vue3 connection sample","","","","Check that in Vue2 App app by default counter set to 0",""
"passed","Tue Apr 18 06:35:02 GMT 2023","Tue Apr 18 06:35:02 GMT 2023","391","Vue 2 in Vue 3","It checks vue2-in-vue3 connection sample","","","","Check Vue3 App header visibility",""
"passed","Tue Apr 18 06:15:03 GMT 2023","Tue Apr 18 06:15:03 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check App 1 have App 2 Button button",""
"passed","Tue Apr 18 06:15:03 GMT 2023","Tue Apr 18 06:15:03 GMT 2023","3","Different React Versions Isolated","Check App 1","","","","Check App 1 have Host Application - React Version 17.0.2 header",""
"passed","Tue Apr 18 06:37:01 GMT 2023","Tue Apr 18 06:37:01 GMT 2023","308","Vue 3 Demo Federation with Vite","It checks webpack side app","","","","Clicks on webpack content button and checks correct alert greeting",""
"passed","Tue Apr 18 06:16:35 GMT 2023","Tue Apr 18 06:16:35 GMT 2023","0","Delegate Modules","Check App 1","","","","Check button text visibility",""
"passed","Tue Apr 18 06:15:03 GMT 2023","Tue Apr 18 06:15:03 GMT 2023","1","Different React Versions Isolated","Check App 1","","","","Check Apps share div with React version 16.14.0",""
"passed","Tue Apr 18 06:19:22 GMT 2023","Tue Apr 18 06:19:22 GMT 2023","330","Federated npm","Check App 3","","","","Check button text visibility",""
"passed","Tue Apr 18 06:37:01 GMT 2023","Tue Apr 18 06:37:01 GMT 2023","0","Vue 3 Demo Federation with Vite","It checks buttons with text visibility and position for both apps","","","","Checks that both buttons are in the same block",""
"passed","Tue Apr 18 06:36:41 GMT 2023","Tue Apr 18 06:36:41 GMT 2023","414","Vite React Simple","It checks elements colors/functionality","","","","Checks counter in counter-texted button is not updated by click on webpack button",""
"passed","Tue Apr 18 06:36:42 GMT 2023","Tue Apr 18 06:36:42 GMT 2023","425","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button visibility",""
"passed","Tue Apr 18 06:36:44 GMT 2023","Tue Apr 18 06:36:44 GMT 2023","502","Vite React Simple","It checks buttons & links on page","","","","Checks counter texted button color",""
"passed","Tue Apr 18 06:07:26 GMT 2023","Tue Apr 18 06:07:26 GMT 2023","302","Angular Universal SSR","It checks host app","","","","Checks app root component header text",""
"passed","Tue Apr 18 06:33:33 GMT 2023","Tue Apr 18 06:33:33 GMT 2023","616","Third Party Scripts","It checks basic host-remote app","","","","Checks app description visibility",""
"passed","Tue Apr 18 06:07:25 GMT 2023","Tue Apr 18 06:07:25 GMT 2023","1","Angular Universal SSR","It checks client app","","","","Checks base cities names visibility",""
"passed","Tue Apr 18 06:19:21 GMT 2023","Tue Apr 18 06:19:21 GMT 2023","0","Federated npm","Check App 2","","","","Check button text visibility",""
"passed","Tue Apr 18 06:35:33 GMT 2023","Tue Apr 18 06:35:34 GMT 2023","326","Typescript Project Reference","It checks typescript-project-references apps","","","","Checks that both apps shares button with same text",""
"passed","Tue Apr 18 06:26:57 GMT 2023","Tue Apr 18 06:26:57 GMT 2023","0","React HMR","Check host app","","","","Check the Home navigation link works",""
"passed","Tue Apr 18 06:27:22 GMT 2023","Tue Apr 18 06:27:22 GMT 2023","2","Shared Routes 2","Check Shared-routes App 1 starts and running","","","","Check App 1 UI and buttons Home, About",""
"passed","Tue Apr 18 06:27:59 GMT 2023","Tue Apr 18 06:27:59 GMT 2023","498","React in Vue","Check React in Vue Apps","","","","Check app build and running & Check apps elements exist",""
"passed","Tue Apr 18 06:26:53 GMT 2023","Tue Apr 18 06:26:54 GMT 2023","238","React Nested Routers","It checks app1/app2","","","","Checks texted link visibility",""
"passed","Tue Apr 18 06:32:55 GMT 2023","Tue Apr 18 06:32:55 GMT 2023","88","UMD Federation","Check app1 and app2 starts and running + emenets exist on the page","","","","Check App URL",""
"passed","Tue Apr 18 06:07:25 GMT 2023","Tue Apr 18 06:07:25 GMT 2023","2","Angular Universal SSR","It checks client app","","","","Checks cities block visibility",""
"passed","Tue Apr 18 06:12:17 GMT 2023","Tue Apr 18 06:12:17 GMT 2023","1","CSS isolation","Check App 2","","","","Check App 2 built and running",""
"passed","Tue Apr 18 06:07:25 GMT 2023","Tue Apr 18 06:07:25 GMT 2023","0","Angular Universal SSR","It checks client app","","","","Checks that selection of city info can be reverted after reload",""
"passed","Tue Apr 18 06:16:33 GMT 2023","Tue Apr 18 06:16:33 GMT 2023","0","Dynamic System Host","Check App 2","","","","Check App 2 built and running",""
"passed","Tue Apr 18 06:36:40 GMT 2023","Tue Apr 18 06:36:41 GMT 2023","1022","Vite React Simple","It checks elements colors/functionality","","","","Checks counter in counter-texted button changed after click and reverts after reload",""
"passed","Tue Apr 18 06:23:13 GMT 2023","Tue Apr 18 06:23:13 GMT 2023","1","","It checks host page","","","","Checks header texted link color",""
"passed","Tue Apr 18 06:12:17 GMT 2023","Tue Apr 18 06:12:17 GMT 2023","286","CSS isolation","Check App 2 colors","","","","Update background color of App 2 if click on the ""Make Everything Yellow"" button",""
"passed","Tue Apr 18 06:15:04 GMT 2023","Tue Apr 18 06:15:04 GMT 2023","396","Different React Versions Isolated","Check App 2","","","","Check Apps share div with React version 16.14.0",""
"passed","Tue Apr 18 06:15:03 GMT 2023","Tue Apr 18 06:15:04 GMT 2023","199","Different React Versions Isolated","Check App 2","","","","Check App 2 have App 2 subheader",""
"passed","Tue Apr 18 06:09:25 GMT 2023","Tue Apr 18 06:09:25 GMT 2023","306","Comprehemsive Demo React 16","Check is Comprehensive Demo App5 working and have elements","","","","Check App build and running & Check app elements exist",""
"passed","Tue Apr 18 06:16:33 GMT 2023","Tue Apr 18 06:16:33 GMT 2023","10","Dynamic System Host","Check App 1","","","","Check buttons in App 1 exist",""
"passed","Tue Apr 18 06:36:34 GMT 2023","Tue Apr 18 06:36:36 GMT 2023","1858","Vite React Simple","It checks elements visibility/functionality","","","","Checks react logo visibility",""
"passed","Tue Apr 18 06:07:15 GMT 2023","Tue Apr 18 06:07:15 GMT 2023","299","Automatic Vendor Sharing","Check App 2","","","","Check buttons in App 2 exist",""
"passed","Tue Apr 18 06:18:21 GMT 2023","Tue Apr 18 06:18:22 GMT 2023","777","Dynamic Remotes Runtime Enviroment Variables","Check Remote app","","","","Check Remote app Widget functionality and application elements",""
"passed","Tue Apr 18 06:40:36 GMT 2023","Tue Apr 18 06:40:36 GMT 2023","0","Vue 3 Demo","It checks app names & messages","","","","Checks that button is not disabled",""
"passed","Tue Apr 18 06:15:03 GMT 2023","Tue Apr 18 06:15:03 GMT 2023","0","Different React Versions Isolated","Check App 1","","","","Check React version 16.14.0 block",""
"passed","Tue Apr 18 06:20:40 GMT 2023","Tue Apr 18 06:20:40 GMT 2023","361","Different React Versions Typescript","Check App2","","","","Check App elements visability",""
"passed","Tue Apr 18 06:16:33 GMT 2023","Tue Apr 18 06:16:33 GMT 2023","0","Dynamic System Host","Check App 1","","","","Check functionality in App 1",""
"passed","Tue Apr 18 06:17:45 GMT 2023","Tue Apr 18 06:17:45 GMT 2023","1","Dynamic Remotes","Check App 1","","","","Check elements functionality in App 1",""
"passed","Tue Apr 18 06:23:13 GMT 2023","Tue Apr 18 06:23:13 GMT 2023","0","","It checks host page","","","","Checks texted remote component color",""
"passed","Tue Apr 18 06:23:13 GMT 2023","Tue Apr 18 06:23:13 GMT 2023","1","","It checks elements visibility","","","","Checks Welcome message includes texted link",""
"passed","Tue Apr 18 06:26:53 GMT 2023","Tue Apr 18 06:26:53 GMT 2023","683","React Nested Routers","It checks app1/app2","","","","Checks page message visibility",""
"passed","Tue Apr 18 06:07:26 GMT 2023","Tue Apr 18 06:07:26 GMT 2023","253","Angular Universal SSR","It checks host app","","","","Checks value input visibility",""
