"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 30 22:59:24 GMT 2023","Mon Oct 30 22:59:26 GMT 2023","2291","NextJS SSR","Check the content of Checkout page","","","","Check the main content of Checkout page",""
"passed","Mon Oct 30 22:42:24 GMT 2023","Mon Oct 30 22:42:24 GMT 2023","278","Different React Versions Isolated","Check App 2","","","","Check App 2 have Remote Application - React Version 16.14.0 header",""
"passed","Mon Oct 30 22:48:04 GMT 2023","Mon Oct 30 22:48:04 GMT 2023","268","Dynamic System Host","Check App 3","","","","Check buttons in App 3 exist",""
"passed","Mon Oct 30 23:03:35 GMT 2023","Mon Oct 30 23:03:36 GMT 2023","715","Vite React Simple","It checks buttons & links on page","","","","Checks webpack texted button is not disabled",""
"passed","Mon Oct 30 23:03:01 GMT 2023","Mon Oct 30 23:03:02 GMT 2023","906","Vite Vue Microfrontends","It checks host app","","","","Checks that host card button text includes counter which changed after click & check value reverted after reload",""
"passed","Mon Oct 30 23:03:26 GMT 2023","Mon Oct 30 23:03:26 GMT 2023","828","Vite React Simple","It checks elements visibility/functionality","","","","Checks edit message visibility",""
"passed","Mon Oct 30 23:03:01 GMT 2023","Mon Oct 30 23:03:01 GMT 2023","406","Vite Vue Microfrontends","It checks host app","","","","Checks remote app card color is set to black",""
"passed","Mon Oct 30 23:00:53 GMT 2023","Mon Oct 30 23:00:53 GMT 2023","143","Vue 2 in Vue 3","It checks vue2-in-vue3 connection sample","","","","Check that in Vue2 App app color of component info set to red",""
"passed","Mon Oct 30 23:02:59 GMT 2023","Mon Oct 30 23:02:59 GMT 2023","543","Vite Vue Microfrontends","It checks host app","","","","Checks both cards includes button",""
"passed","Mon Oct 30 23:00:59 GMT 2023","Mon Oct 30 23:00:59 GMT 2023","216","Vue 2 in Vue 3","It checks vue2-in-vue3 connection sample","","","","Check that in Vue3 App app by default counter set to 0",""
"passed","","","","Loadable React 16","Check App2","","","","Check that App 2 Content Block with filled text appear",""
